fecha,region,categoria,numero_ordenes,ticket_promedio,ventas_totales
2024-07-16,Norte,Electrodomesticos,50,179265,8963250
2024-11-29,Sur,Electrodomesticos,51,140496,7165296
2023-05-25,Sur,Tecnologia,131,190472,24951832
2024-04-14,Centro,Deportes,85,70889,6025565
2023-06-30,Sur,Vestuario,128,50857,6509696
2023-06-04,Norte,Electrodomesticos,36,110222,3967992
2024-06-19,Norte,Deportes,70,69173,4842110
2025-01-05,Sur,Deportes,110,71665,7883150
2023-07-15,Centro,Tecnologia,146,177918,25976028
2024-05-22,Norte,Deportes,56,79464,4449984
2023-05-25,Norte,Electrodomesticos,44,112857,4965708
2024-11-29,Sur,Tecnologia,130,168818,21946340
2024-06-08,Centro,Vestuario,204,45611,9304644
2023-11-06,Centro,Tecnologia,189,179362,33899418
2023-03-19,Norte,Vestuario,119,47417,5642623
2023-12-12,Sur,Deportes,61,67865,4139765
2025-10-22,Sur,Vestuario,152,45760,6955520
2025-12-13,Norte,Deportes,101,64206,6484806
2023-11-21,Norte,Tecnologia,126,167240,21072240
2025-05-23,Sur,Tecnologia,81,165162,13378122
2025-01-11,Sur,Deportes,88,59387,5226056
2025-10-08,Sur,Electrodomesticos,62,147044,9116728
2024-10-29,Centro,Tecnologia,177,166312,29437224
2023-04-04,Norte,Deportes,64,55753,3568192
2023-07-19,Sur,Tecnologia,100,109289,10928900
2024-08-03,Norte,Hogar,62,80859,5013258
2025-08-29,Sur,Deportes,86,54273,4667478
2024-02-21,Sur,Vestuario,150,44452,6667800
2025-09-10,Norte,Tecnologia,106,159962,16955972
2023-02-04,Sur,Deportes,51,72256,3685056
2023-06-25,Sur,Deportes,66,75761,5000226
2024-05-14,Norte,Deportes,68,74112,5039616
2024-12-03,Centro,Deportes,108,65039,7024212
2025-02-09,Centro,Electrodomesticos,51,116280,5930280
2025-06-16,Centro,Hogar,85,114009,9690765
2025-04-25,Norte,Electrodomesticos,69,194641,13430229
2025-05-24,Sur,Hogar,83,93518,7761994
2025-01-11,Sur,Tecnologia,122,159708,19484376
2025-04-16,Centro,Electrodomesticos,47,148810,6994070
2024-03-15,Centro,Vestuario,196,52388,10268048
2025-01-23,Centro,Deportes,90,72018,6481620
2025-10-01,Sur,Deportes,55,67132,3692260
2024-12-16,Sur,Hogar,99,87454,8657946
2025-04-06,Norte,Hogar,85,88508,7523180
2025-11-15,Sur,Electrodomesticos,56,169232,9476992
2023-05-03,Sur,Tecnologia,114,208842,23807988
2025-09-21,Norte,Electrodomesticos,68,147086,10001848
2024-05-06,Norte,Vestuario,94,42905,4033070
2025-02-24,Centro,Vestuario,142,47390,6729380
2024-02-08,Norte,Hogar,71,92744,6584824
2025-08-27,Centro,Electrodomesticos,71,119690,8497990
2025-08-01,Norte,Deportes,41,67381,2762621
2024-10-29,Sur,Hogar,76,93738,7124088
2024-10-20,Norte,Tecnologia,85,162573,13818705
2025-02-05,Sur,Tecnologia,129,144218,18604122
2023-01-01,Norte,Deportes,71,65736,4667256
2023-07-02,Sur,Deportes,97,61337,5949689
2024-09-02,Norte,Electrodomesticos,99,208151,20606949
2023-12-23,Norte,Vestuario,139,49947,6942633
2025-06-03,Norte,Electrodomesticos,59,138277,8158343
2025-04-10,Norte,Vestuario,114,49032,5589648
2025-07-19,Sur,Deportes,76,55010,4180760
2023-11-29,Sur,Tecnologia,142,195775,27800050
2024-12-11,Centro,Tecnologia,168,158899,26695032
2023-11-27,Sur,Tecnologia,106,217053,23007618
2025-02-24,Sur,Vestuario,161,43766,7046326
2024-02-12,Norte,Tecnologia,108,214163,23129604
2024-08-28,Centro,Tecnologia,148,197280,29197440
2024-09-15,Sur,Tecnologia,106,155976,16533456
2024-06-20,Centro,Tecnologia,124,195960,24299040
2023-04-15,Norte,Vestuario,116,48998,5683768
2024-11-29,Sur,Electrodomesticos,83,114631,9514373
2025-02-13,Norte,Hogar,68,86949,5912532
2024-05-27,Sur,Electrodomesticos,64,186936,11963904
2023-05-08,Norte,Deportes,67,69841,4679347
2024-05-26,Centro,Vestuario,195,44405,8658975
2024-03-20,Norte,Hogar,105,106026,11132730
2025-05-04,Centro,Deportes,113,69601,7864913
2024-09-01,Sur,Hogar,85,89532,7610220
2024-03-03,Centro,Deportes,73,72124,5265052
2025-01-19,Centro,Electrodomesticos,86,184324,15851864
2024-05-17,Norte,Deportes,101,56077,5663777
2024-06-25,Sur,Tecnologia,126,207625,26160750
2025-09-03,Sur,Vestuario,141,41763,5888583
2025-09-21,Sur,Tecnologia,150,151862,22779300
2025-08-06,Norte,Tecnologia,85,186049,15814165
2024-10-09,Centro,Hogar,98,86528,8479744
2024-11-24,Norte,Vestuario,106,45832,4858192
2024-07-12,Norte,Tecnologia,118,145838,17208884
2024-03-30,Centro,Vestuario,188,47785,8983580
2024-11-21,Centro,Tecnologia,158,231582,36589956
2023-11-28,Norte,Vestuario,124,54058,6703192
2023-09-14,Centro,Vestuario,204,56573,11540892
2023-06-01,Norte,Deportes,37,62453,2310761
2023-04-18,Centro,Hogar,113,99508,11244404
2025-08-09,Centro,Vestuario,180,52224,9400320
2023-11-11,Centro,Tecnologia,158,199709,31554022
2024-03-05,Sur,Hogar,76,92245,7010620
2024-12-28,Sur,Deportes,105,71168,7472640
2024-10-06,Centro,Electrodomesticos,48,171881,8250288
2024-03-08,Centro,Vestuario,174,46134,8027316
2023-11-12,Sur,Deportes,77,54521,4198117
2023-09-30,Sur,Hogar,88,97412,8572256
2025-03-27,Centro,Deportes,95,65159,6190105
2023-09-14,Centro,Vestuario,179,52889,9467131
2025-12-08,Sur,Hogar,127,105560,13406120
2024-08-07,Sur,Electrodomesticos,42,178065,7478730
2023-04-28,Norte,Vestuario,99,50172,4967028
2023-10-19,Norte,Deportes,44,71298,3137112
2025-01-25,Norte,Tecnologia,86,149738,12877468
2025-12-06,Sur,Tecnologia,118,189546,22366428
2023-02-07,Norte,Vestuario,113,52291,5908883
2024-05-26,Centro,Tecnologia,98,183348,17968104
2023-11-23,Centro,Vestuario,226,33915,7664790
2024-03-04,Centro,Deportes,61,62386,3805546
2023-05-04,Centro,Electrodomesticos,69,148054,10215726
2023-03-31,Norte,Hogar,82,100747,8261254
2023-11-25,Centro,Electrodomesticos,46,173735,7991810
2025-06-30,Norte,Deportes,81,65273,5287113
2023-06-22,Sur,Tecnologia,117,134897,15782949
2023-04-30,Norte,Tecnologia,109,207337,22599733
2023-03-30,Norte,Vestuario,115,44463,5113245
2024-02-18,Centro,Deportes,91,60616,5516056
2024-02-14,Centro,Electrodomesticos,90,131080,11797200
2024-01-18,Centro,Electrodomesticos,36,187512,6750432
2023-11-05,Centro,Hogar,99,88343,8745957
2025-07-14,Norte,Hogar,82,87687,7190334
2025-02-28,Norte,Hogar,61,113178,6903858
2023-02-28,Centro,Hogar,111,110186,12230646
2023-12-09,Norte,Tecnologia,85,210490,17891650
2024-02-11,Norte,Hogar,73,90337,6594601
2025-05-10,Norte,Hogar,52,92330,4801160
2025-07-07,Norte,Vestuario,133,45925,6108025
2025-12-22,Centro,Electrodomesticos,115,162633,18702795
2025-09-12,Sur,Tecnologia,115,197329,22692835
2023-06-17,Centro,Deportes,56,64023,3585288
2023-03-15,Norte,Vestuario,118,46177,5448886
2023-06-23,Centro,Electrodomesticos,87,195556,17013372
2024-06-01,Norte,Vestuario,137,42927,5880999
2023-01-28,Norte,Deportes,52,52105,2709460
2023-05-18,Centro,Tecnologia,126,192026,24195276
2024-12-22,Centro,Electrodomesticos,65,156962,10202530
2025-07-24,Norte,Tecnologia,89,183746,16353394
2025-03-05,Sur,Tecnologia,109,150456,16399704
2023-11-05,Centro,Tecnologia,175,172287,30150225
2023-05-13,Centro,Deportes,114,51648,5887872
2025-02-07,Centro,Tecnologia,159,156137,24825783
2025-06-09,Centro,Electrodomesticos,77,140355,10807335
2025-08-07,Centro,Deportes,113,59295,6700335
2023-11-23,Sur,Vestuario,134,52297,7007798
2024-01-27,Sur,Vestuario,137,40121,5496577
2023-02-15,Sur,Electrodomesticos,78,159017,12403326
2023-04-17,Sur,Deportes,73,58845,4295685
2023-08-29,Centro,Tecnologia,129,167371,21590859
2023-01-04,Norte,Hogar,53,94450,5005850
2025-12-10,Norte,Vestuario,141,42329,5968389
2025-09-27,Sur,Tecnologia,91,189619,17255329
2024-05-13,Sur,Electrodomesticos,50,124112,6205600
2024-10-26,Norte,Electrodomesticos,48,154868,7433664
2024-07-24,Sur,Electrodomesticos,63,174392,10986696
2025-12-16,Sur,Electrodomesticos,61,143155,8732455
2023-11-10,Norte,Deportes,53,54591,2893323
2024-08-25,Centro,Tecnologia,109,235140,25630260
2023-04-08,Sur,Vestuario,165,43429,7165785
2024-03-29,Norte,Vestuario,129,40642,5242818
2024-01-08,Centro,Hogar,111,66767,7411137
2024-02-23,Norte,Electrodomesticos,48,181394,8706912
2024-06-26,Norte,Tecnologia,84,162329,13635636
2024-04-06,Centro,Tecnologia,135,210028,28353780
2023-10-25,Norte,Electrodomesticos,48,129946,6237408
2024-08-19,Centro,Deportes,92,66377,6106684
2023-07-08,Centro,Tecnologia,174,129297,22497678
2024-10-21,Sur,Tecnologia,99,199079,19708821
2025-01-10,Centro,Vestuario,133,42602,5666066
2023-11-17,Norte,Electrodomesticos,37,196262,7261694
2023-07-02,Sur,Deportes,130,52663,6846190
2024-11-29,Norte,Vestuario,135,43719,5902065
2023-03-12,Norte,Deportes,41,74104,3038264
2025-03-24,Sur,Hogar,72,78340,5640480
2023-02-20,Centro,Tecnologia,102,152720,15577440
2024-03-21,Norte,Vestuario,128,37783,4836224
2025-07-18,Centro,Vestuario,215,53397,11480355
2023-09-06,Centro,Hogar,154,99866,15379364
2024-11-01,Norte,Deportes,86,60863,5234218
2025-06-26,Norte,Tecnologia,68,190004,12920272
2024-04-10,Norte,Electrodomesticos,64,111219,7118016
2023-02-13,Sur,Tecnologia,110,208016,22881760
2023-06-14,Centro,Electrodomesticos,70,127621,8933470
2023-08-25,Centro,Electrodomesticos,37,149483,5530871
2023-09-17,Centro,Vestuario,190,56052,10649880
2024-10-08,Norte,Electrodomesticos,60,183401,11004060
2024-10-03,Sur,Hogar,74,77211,5713614
2024-02-07,Norte,Deportes,64,62117,3975488
2024-05-06,Centro,Tecnologia,153,203316,31107348
2023-01-28,Sur,Electrodomesticos,65,146096,9496240
2025-06-29,Norte,Electrodomesticos,39,159917,6236763
2025-04-01,Centro,Deportes,81,81568,6607008
2024-12-03,Norte,Tecnologia,146,177090,25855140
2023-03-06,Norte,Tecnologia,101,137559,13893459
2024-05-13,Sur,Vestuario,138,46533,6421554
2025-12-11,Centro,Vestuario,181,50663,9170003
2025-02-20,Centro,Deportes,113,81595,9220235
2023-12-07,Centro,Deportes,123,58262,7166226
2023-02-19,Norte,Vestuario,99,51272,5075928
2024-12-19,Norte,Tecnologia,89,181586,16161154
2024-06-29,Sur,Deportes,61,59861,3651521
2025-11-19,Centro,Tecnologia,192,199368,38278656
2024-02-25,Centro,Tecnologia,169,198706,33581314
2023-04-23,Centro,Tecnologia,126,187683,23648058
2025-05-21,Norte,Electrodomesticos,46,137935,6345010
2025-04-18,Centro,Electrodomesticos,68,138482,9416776
2025-06-12,Sur,Electrodomesticos,41,143130,5868330
2025-02-22,Centro,Deportes,105,58468,6139140
2024-06-03,Norte,Deportes,96,71402,6854592
2025-12-08,Centro,Tecnologia,175,207890,36380750
2024-01-01,Centro,Electrodomesticos,77,124833,9612141
2024-02-05,Sur,Hogar,67,99421,6661207
2025-10-06,Sur,Tecnologia,90,165940,14934600
2025-12-16,Sur,Electrodomesticos,69,172959,11934171
2025-09-06,Centro,Vestuario,212,49000,10388000
2024-04-25,Norte,Electrodomesticos,74,198131,14661694
2024-11-29,Sur,Deportes,86,92617,7965062
2024-04-30,Sur,Vestuario,88,41365,3640120
2023-12-12,Sur,Electrodomesticos,64,199985,12799040
2023-05-07,Centro,Vestuario,206,41507,8550442
2025-07-14,Norte,Tecnologia,122,147640,18012080
2024-12-21,Norte,Vestuario,114,43863,5000382
2024-03-02,Sur,Tecnologia,129,203192,26211768
2023-04-17,Centro,Electrodomesticos,64,157593,10085952
2025-06-26,Centro,Electrodomesticos,125,172217,21527125
2023-07-27,Norte,Electrodomesticos,65,123091,8000915
2024-07-19,Sur,Hogar,86,86065,7401590
2025-01-30,Sur,Tecnologia,123,154108,18955284
2024-01-10,Sur,Hogar,75,87400,6555000
2023-01-24,Norte,Hogar,45,80165,3607425
2025-10-12,Sur,Deportes,72,58486,4210992
2023-06-17,Norte,Tecnologia,92,188869,17375948
2024-08-11,Norte,Deportes,73,62792,4583816
2023-05-17,Sur,Vestuario,132,40969,5407908
2023-01-26,Sur,Electrodomesticos,54,136206,7355124
2023-06-05,Centro,Hogar,102,90429,9223758
2025-11-05,Centro,Deportes,103,57686,5941658
2024-02-12,Centro,Vestuario,196,47931,9394476
2023-08-18,Sur,Vestuario,143,40292,5761756
2024-02-10,Sur,Hogar,75,92112,6908400
2025-12-14,Norte,Hogar,86,81076,6972536
2025-04-15,Norte,Vestuario,114,41059,4680726
2025-06-04,Norte,Vestuario,114,41084,4683576
2023-01-08,Norte,Hogar,90,90621,8155890
2024-01-22,Norte,Tecnologia,121,172842,20913882
2025-08-03,Centro,Vestuario,164,41599,6822236
2025-01-03,Centro,Electrodomesticos,54,203663,10997802
2025-02-11,Sur,Electrodomesticos,40,175240,7009600
2024-07-24,Sur,Vestuario,112,38924,4359488
2025-03-24,Centro,Vestuario,209,39150,8182350
2024-05-11,Centro,Hogar,92,93701,8620492
2025-03-25,Sur,Deportes,121,73896,8941416
2023-10-29,Sur,Electrodomesticos,94,156718,14731492
2025-06-04,Centro,Vestuario,187,39768,7436616
2023-07-30,Sur,Tecnologia,110,182863,20114930
2025-10-23,Sur,Tecnologia,108,165974,17925192
2024-11-30,Centro,Electrodomesticos,85,154281,13113885
2025-01-16,Centro,Tecnologia,163,122396,19950548
2025-01-14,Sur,Hogar,87,81760,7113120
2023-08-17,Norte,Deportes,78,76108,5936424
2024-11-20,Centro,Electrodomesticos,54,144733,7815582
2023-11-13,Sur,Vestuario,168,49700,8349600
2025-01-10,Centro,Tecnologia,160,165071,26411360
2025-03-07,Norte,Tecnologia,111,157410,17472510
2025-04-19,Sur,Electrodomesticos,46,184858,8503468
2025-11-05,Norte,Tecnologia,109,152601,16633509
2024-03-13,Norte,Deportes,49,75440,3696560
2024-06-15,Norte,Electrodomesticos,39,131853,5142267
2023-07-08,Sur,Vestuario,167,44108,7366036
2025-11-30,Centro,Hogar,131,103686,13582866
2023-06-18,Sur,Vestuario,100,44053,4405300
2025-12-07,Norte,Vestuario,115,26415,3037725
2024-01-20,Centro,Vestuario,162,53061,8595882
2023-10-22,Centro,Electrodomesticos,47,204493,9611171
2024-12-19,Sur,Electrodomesticos,35,157748,5521180
2023-01-19,Norte,Vestuario,141,52127,7349907
2024-10-10,Norte,Vestuario,138,41048,5664624
2024-08-31,Norte,Tecnologia,68,181285,12327380
2023-01-28,Sur,Vestuario,136,33372,4538592
2024-10-12,Sur,Vestuario,160,34424,5507840
2025-07-07,Norte,Electrodomesticos,42,134138,5633796
2025-10-04,Norte,Electrodomesticos,83,153288,12722904
2024-11-29,Norte,Electrodomesticos,113,157550,17803150
2023-06-16,Sur,Hogar,94,94549,8887606
2024-06-30,Sur,Vestuario,136,32657,4441352
2024-05-31,Norte,Deportes,69,57714,3982266
2024-04-19,Centro,Tecnologia,155,178833,27719115
2024-08-18,Norte,Hogar,87,97685,8498595
2023-10-10,Norte,Electrodomesticos,57,194618,11093226
2023-01-22,Norte,Vestuario,116,49267,5714972
2024-06-19,Norte,Electrodomesticos,50,170204,8510200
2025-05-01,Sur,Deportes,80,61655,4932400
2024-05-22,Centro,Electrodomesticos,98,109781,10758538
2024-06-10,Centro,Hogar,127,127699,16217773
2023-07-19,Norte,Tecnologia,98,208808,20463184
2024-12-15,Norte,Deportes,65,59778,3885570
2024-05-20,Norte,Deportes,54,63409,3424086
2025-04-03,Norte,Tecnologia,80,223930,17914400
2025-04-17,Norte,Hogar,63,84095,5297985
2025-10-16,Sur,Electrodomesticos,67,140378,9405326
2025-07-30,Sur,Electrodomesticos,65,143072,9299680
2025-07-19,Centro,Deportes,149,81564,12153036
2024-09-03,Sur,Vestuario,161,36576,5888736
2023-09-23,Norte,Deportes,69,49288,3400872
2023-04-05,Sur,Vestuario,122,46067,5620174
2025-01-01,Norte,Electrodomesticos,44,114441,5035404
2025-03-20,Norte,Tecnologia,118,146568,17295024
2025-06-28,Norte,Deportes,88,73639,6480232
2025-04-11,Sur,Electrodomesticos,50,141644,7082200
2024-12-14,Sur,Deportes,53,72431,3838843
2025-03-17,Norte,Deportes,70,66219,4635330
2024-11-15,Norte,Hogar,85,86104,7318840
2024-11-16,Centro,Vestuario,202,53969,10901738
2023-05-01,Centro,Deportes,92,68009,6256828
2023-08-07,Sur,Vestuario,121,47820,5786220
2023-07-09,Sur,Deportes,64,61644,3945216
2025-11-26,Centro,Deportes,103,62937,6482511
2025-08-22,Norte,Electrodomesticos,65,181005,11765325
2024-08-02,Sur,Deportes,71,74982,5323722
2023-03-14,Sur,Vestuario,136,46473,6320328
2025-11-10,Sur,Tecnologia,124,178458,22128792
2024-09-15,Sur,Tecnologia,107,171288,18327816
2025-03-15,Sur,Electrodomesticos,78,165381,12899718
2023-04-14,Norte,Electrodomesticos,62,159736,9903632
2025-08-02,Sur,Hogar,96,83973,8061408
2023-05-27,Centro,Deportes,108,76390,8250120
2023-07-31,Centro,Hogar,141,125474,17691834
2025-01-25,Sur,Deportes,78,75389,5880342
2025-07-29,Norte,Deportes,57,56538,3222666
2023-04-26,Norte,Hogar,64,107060,6851840
2025-01-24,Sur,Tecnologia,116,184323,21381468
2023-01-15,Centro,Hogar,81,101592,8228952
2023-01-23,Sur,Deportes,62,70175,4350850
2025-08-04,Centro,Vestuario,164,52647,8634108
2024-04-12,Sur,Vestuario,138,38930,5372340
2024-12-12,Norte,Tecnologia,98,180903,17728494
2024-10-30,Norte,Deportes,59,59983,3538997
2025-04-29,Norte,Tecnologia,107,184368,19727376
2025-02-22,Centro,Tecnologia,137,161039,22062343
2024-01-23,Centro,Vestuario,200,37396,7479200
2024-11-16,Norte,Electrodomesticos,49,168897,8275953
2023-04-21,Norte,Tecnologia,91,180392,16415672
2024-09-13,Sur,Electrodomesticos,67,131358,8800986
2024-09-10,Norte,Deportes,85,53678,4562630
2023-10-09,Centro,Deportes,84,72600,6098400
2025-05-18,Centro,Tecnologia,126,215053,27096678
2023-07-18,Norte,Hogar,74,109449,8099226
2025-07-16,Norte,Tecnologia,77,194120,14947240
2023-08-12,Centro,Deportes,171,65500,11200500
2023-05-09,Norte,Tecnologia,90,131344,11820960
2023-12-08,Centro,Tecnologia,199,190275,37864725
2023-11-12,Sur,Deportes,99,59991,5939109
2024-08-08,Norte,Tecnologia,117,171941,20117097
2023-07-28,Sur,Tecnologia,88,118673,10443224
2024-03-22,Sur,Tecnologia,123,186735,22968405
2023-11-15,Centro,Hogar,140,116951,16373140
2023-12-02,Sur,Hogar,86,79058,6798988
2023-03-01,Sur,Tecnologia,111,153676,17058036
2023-01-18,Centro,Deportes,75,67726,5079450
2025-01-17,Norte,Electrodomesticos,36,161767,5823612
2024-01-09,Sur,Electrodomesticos,76,197627,15019652
2025-06-29,Centro,Deportes,93,76768,7139424
2025-03-30,Norte,Tecnologia,70,213045,14913150
2024-06-10,Norte,Vestuario,102,47707,4866114
2024-12-02,Norte,Hogar,92,104896,9650432
2024-09-27,Sur,Vestuario,182,47610,8665020
2024-11-22,Sur,Vestuario,142,35349,5019558
2024-01-21,Centro,Vestuario,158,39165,6188070
2025-05-05,Norte,Deportes,56,58887,3297672
2023-04-23,Norte,Deportes,90,50269,4524210
2023-10-31,Centro,Tecnologia,197,209835,41337495
2025-06-04,Norte,Electrodomesticos,58,179604,10417032
2024-06-21,Sur,Tecnologia,119,170102,20242138
2025-09-25,Centro,Electrodomesticos,67,188783,12648461
2024-10-22,Sur,Tecnologia,126,190363,23985738
2024-03-30,Norte,Tecnologia,99,221081,21887019
2024-06-29,Sur,Electrodomesticos,65,162345,10552425
2023-06-25,Sur,Hogar,91,82253,7485023
2025-04-16,Sur,Deportes,70,64080,4485600
2023-09-13,Sur,Vestuario,149,36489,5436861
2024-03-04,Sur,Tecnologia,135,159210,21493350
2023-03-13,Centro,Deportes,49,53098,2601802
2023-12-24,Centro,Deportes,130,56113,7294690
2024-05-05,Centro,Hogar,128,94804,12134912
2024-11-23,Sur,Vestuario,149,32158,4791542
2024-09-03,Centro,Deportes,60,60069,3604140
2023-06-10,Norte,Hogar,81,88116,7137396
2024-04-29,Centro,Deportes,113,57278,6472414
2023-05-09,Centro,Electrodomesticos,75,148673,11150475
2023-02-21,Norte,Deportes,46,53132,2444072
2023-01-03,Centro,Electrodomesticos,88,156850,13802800
2025-07-09,Norte,Vestuario,120,44658,5358960
2023-08-16,Norte,Vestuario,117,37677,4408209
2024-10-09,Sur,Hogar,139,80803,11231617
2025-01-11,Centro,Electrodomesticos,108,167453,18084924
2023-05-21,Norte,Electrodomesticos,69,163843,11305167
2023-02-04,Norte,Electrodomesticos,18,158634,2855412
2025-02-26,Norte,Hogar,69,102354,7062426
2024-05-08,Norte,Hogar,58,75198,4361484
2025-12-24,Centro,Electrodomesticos,70,177678,12437460
2024-11-20,Norte,Deportes,67,72416,4851872
2024-06-16,Centro,Tecnologia,178,143772,25591416
2023-01-22,Norte,Deportes,40,63195,2527800
2025-03-29,Centro,Electrodomesticos,74,154717,11449058
2025-10-15,Centro,Vestuario,185,44570,8245450
2025-10-09,Centro,Deportes,78,71746,5596188
2023-03-11,Centro,Electrodomesticos,66,173365,11442090
2023-05-20,Centro,Vestuario,157,54219,8512383
2023-04-18,Centro,Tecnologia,146,181208,26456368
2024-04-26,Norte,Tecnologia,87,132190,11500530
2025-12-08,Sur,Vestuario,177,35780,6333060
2025-11-30,Norte,Hogar,53,108636,5757708
2025-02-03,Norte,Vestuario,112,36939,4137168
2023-07-22,Centro,Deportes,81,57640,4668840
2023-04-29,Norte,Deportes,60,67568,4054080
2023-01-16,Sur,Electrodomesticos,81,182387,14773347
2025-04-13,Norte,Deportes,62,52784,3272608
2023-02-23,Norte,Tecnologia,103,196528,20242384
2025-09-17,Centro,Tecnologia,132,207322,27366504
2024-04-17,Norte,Tecnologia,73,155174,11327702
2023-05-11,Sur,Tecnologia,108,171273,18497484
2024-05-22,Centro,Tecnologia,125,186378,23297250
2023-04-16,Sur,Hogar,74,106088,7850512
2024-06-25,Sur,Hogar,108,100734,10879272
2025-10-21,Norte,Deportes,77,63402,4881954
2025-10-05,Centro,Electrodomesticos,91,163490,14877590
2023-10-19,Sur,Electrodomesticos,86,171421,14742206
2023-08-05,Sur,Hogar,82,96947,7949654
2023-03-31,Norte,Deportes,86,60275,5183650
2023-07-30,Centro,Tecnologia,130,146067,18988710
2023-06-15,Sur,Electrodomesticos,51,117319,5983269
2023-11-03,Norte,Hogar,95,95832,9104040
2023-06-04,Norte,Vestuario,108,45551,4919508
2025-09-25,Sur,Vestuario,164,45127,7400828
2023-08-08,Sur,Vestuario,187,55334,10347458
2023-06-23,Centro,Tecnologia,149,167649,24979701
2025-09-22,Sur,Tecnologia,119,233707,27811133
2023-07-01,Sur,Tecnologia,98,221091,21666918
2025-12-08,Norte,Vestuario,130,46185,6004050
2023-04-22,Norte,Tecnologia,118,201829,23815822
2024-12-18,Sur,Deportes,86,78114,6717804
2025-01-16,Sur,Vestuario,123,54508,6704484
2025-06-03,Norte,Tecnologia,119,187423,22303337
2023-01-12,Norte,Tecnologia,83,162658,13500614
2023-06-19,Centro,Vestuario,158,36347,5742826
2025-06-19,Norte,Electrodomesticos,57,192222,10956654
2025-05-22,Sur,Deportes,65,67381,4379765
2025-07-07,Centro,Hogar,117,93868,10982556
