fecha,categoria,region,ventas,beneficio
2023-11-14,Hogar,Norte,94105,34952
2023-03-04,Hogar,Norte,141196,42004
2024-12-17,Hogar,Norte,106767,29966
2023-08-20,Deportes,Sur,102827,37176
2024-10-22,Hogar,Centro,121083,34869
2022-10-08,Hogar,Norte,61317,17864
2023-11-08,Hogar,Centro,94579,20211
2024-09-27,Vestuario,Norte,50446,18307
2024-06-02,Deportes,Sur,98861,32451
2024-12-16,Electrodomesticos,Norte,214887,44018
2022-04-06,Deportes,Centro,70693,25923
2024-11-30,Tecnologia,Centro,159882,40084
2023-05-11,Deportes,Centro,70486,20136
2023-03-22,Tecnologia,Norte,160571,45731
2023-11-27,Tecnologia,Norte,182069,40321
2022-07-06,Vestuario,Centro,59942,22426
2022-07-02,Vestuario,Centro,75214,28538
2023-01-24,Hogar,Sur,66655,20125
2023-04-09,Deportes,Norte,97226,31752
2023-01-12,Deportes,Sur,42398,15120
2022-05-22,Vestuario,Sur,54711,20544
2023-12-22,Hogar,Sur,163528,49895
2023-09-08,Vestuario,Norte,69249,26791
2022-10-19,Tecnologia,Sur,140243,36071
2024-03-22,Hogar,Centro,120725,44695
2022-05-26,Deportes,Sur,85475,31631
2023-07-10,Deportes,Centro,34140,10153
2023-06-21,Vestuario,Centro,61702,19586
2022-04-17,Hogar,Centro,184971,59910
2022-10-23,Vestuario,Sur,40061,15863
2022-02-04,Tecnologia,Norte,158470,33848
2024-10-18,Hogar,Centro,107035,29717
2022-01-21,Vestuario,Norte,66048,26198
2023-07-11,Electrodomesticos,Centro,207818,42749
2023-03-29,Deportes,Centro,63233,17315
2022-06-29,Electrodomesticos,Sur,257968,51126
2024-07-25,Hogar,Centro,99125,39009
2023-12-16,Electrodomesticos,Sur,186161,43226
2024-07-11,Hogar,Centro,131008,31294
2024-03-15,Hogar,Norte,82596,23631
2022-06-24,Electrodomesticos,Sur,227469,41281
2023-07-22,Deportes,Sur,98799,32067
2023-01-02,Tecnologia,Sur,249193,65108
2023-09-14,Deportes,Centro,109794,37828
2024-09-24,Tecnologia,Sur,317503,67943
2024-08-29,Hogar,Norte,153581,41636
2024-02-16,Hogar,Norte,84240,25705
2022-10-11,Vestuario,Norte,57954,25641
2024-08-11,Hogar,Norte,53729,13767
2022-03-03,Vestuario,Centro,26269,9586
2022-12-19,Electrodomesticos,Sur,221743,37607
2024-06-06,Vestuario,Sur,63286,24143
2022-03-26,Vestuario,Centro,28108,10244
2024-10-27,Hogar,Centro,55188,13447
2024-07-15,Vestuario,Centro,47116,18658
2024-10-12,Hogar,Norte,107789,33756
2024-02-25,Tecnologia,Sur,136213,40278
2023-08-28,Vestuario,Centro,68723,22522
2024-01-19,Tecnologia,Centro,182443,46871
2023-06-29,Deportes,Centro,120370,37843
2024-12-07,Deportes,Centro,60294,20181
2024-12-14,Electrodomesticos,Norte,154528,33568
2022-08-23,Hogar,Sur,124128,38601
2024-06-25,Vestuario,Centro,65307,23832
2024-09-13,Deportes,Centro,54681,18828
2024-07-20,Hogar,Centro,100186,25879
2023-08-09,Vestuario,Norte,90510,31726
2024-03-04,Deportes,Norte,69881,21189
2022-11-04,Electrodomesticos,Centro,188285,34162
2022-04-08,Tecnologia,Norte,104222,30591
2024-04-01,Tecnologia,Sur,211597,56302
2022-03-02,Deportes,Norte,113813,43931
2022-10-27,Tecnologia,Centro,237511,45979
2024-09-09,Vestuario,Centro,48804,21385
2022-02-11,Vestuario,Norte,27307,12665
2024-11-24,Hogar,Norte,103463,27465
2022-02-03,Electrodomesticos,Centro,166749,32999
2023-10-19,Deportes,Sur,95800,29384
2024-11-07,Tecnologia,Sur,251603,53775
2022-09-20,Electrodomesticos,Centro,274986,42503
2023-03-04,Electrodomesticos,Sur,168179,29551
2022-05-09,Tecnologia,Centro,220656,63238
2022-11-06,Tecnologia,Sur,112775,31902
2024-04-24,Tecnologia,Sur,113938,36204
2023-03-12,Vestuario,Sur,49680,19519
2022-02-12,Electrodomesticos,Centro,134324,24438
2023-06-22,Hogar,Centro,128240,31407
2023-12-25,Vestuario,Sur,45974,15831
2022-09-22,Tecnologia,Sur,213380,62498
2022-04-04,Hogar,Norte,131558,37083
2024-02-26,Electrodomesticos,Centro,212425,40389
2022-08-06,Deportes,Sur,48352,15198
2023-07-24,Deportes,Sur,69378,19072
2023-06-23,Electrodomesticos,Sur,78507,15172
2023-09-03,Tecnologia,Sur,209965,48456
2023-06-24,Hogar,Norte,114574,36450
2022-11-29,Hogar,Centro,130050,36534
2023-01-27,Vestuario,Norte,78843,26435
2022-09-29,Vestuario,Norte,58738,25191
2022-11-22,Vestuario,Norte,100066,40234
2024-07-07,Vestuario,Norte,51312,20306
2023-12-02,Vestuario,Sur,33581,11116
2024-10-02,Deportes,Centro,84087,25224
2024-04-22,Electrodomesticos,Norte,131907,23941
2023-10-20,Vestuario,Centro,67956,30560
2022-11-27,Hogar,Norte,115453,36027
2023-05-29,Deportes,Centro,96773,29833
2023-02-13,Hogar,Centro,115774,29389
2023-02-11,Vestuario,Norte,57497,19334
2024-11-22,Hogar,Sur,127923,34428
2023-10-21,Hogar,Sur,35608,9480
2022-10-12,Tecnologia,Sur,136387,32122
2022-10-11,Electrodomesticos,Centro,181555,41386
2023-03-24,Deportes,Centro,107379,32934
2024-04-17,Vestuario,Sur,46172,21701
2022-12-20,Tecnologia,Centro,209127,56763
2024-05-13,Electrodomesticos,Centro,160119,35143
2022-02-09,Vestuario,Centro,61492,19382
2022-06-23,Electrodomesticos,Norte,281354,47741
2024-11-30,Hogar,Norte,125518,40022
2022-07-16,Vestuario,Centro,61755,20576
2024-10-15,Tecnologia,Centro,297311,72000
2022-03-04,Vestuario,Sur,69820,33477
2022-11-22,Electrodomesticos,Norte,150062,26050
2022-08-21,Hogar,Norte,92724,21411
2024-04-28,Tecnologia,Sur,158172,39413
2023-05-01,Electrodomesticos,Sur,206256,46202
2024-04-18,Electrodomesticos,Sur,96274,19734
2022-05-07,Electrodomesticos,Sur,179033,36371
2023-07-30,Tecnologia,Norte,167220,52510
2024-04-06,Tecnologia,Sur,210542,62855
2023-08-06,Electrodomesticos,Norte,205671,40737
2023-09-13,Deportes,Centro,74019,21166
2024-02-11,Tecnologia,Norte,172934,50842
2023-01-24,Tecnologia,Centro,276272,65756
2023-02-27,Deportes,Norte,66211,18395
2023-03-14,Vestuario,Norte,44402,19149
2024-09-26,Tecnologia,Centro,194184,43115
2023-11-18,Vestuario,Sur,48430,17434
2024-02-23,Tecnologia,Centro,200192,57336
2023-08-03,Deportes,Sur,57588,16588
2024-11-23,Vestuario,Centro,76930,34914
2022-01-24,Deportes,Centro,67597,20193
2022-01-07,Tecnologia,Sur,246968,52625
2023-10-31,Vestuario,Centro,38298,15682
2022-04-17,Tecnologia,Norte,339234,84471
2023-04-21,Electrodomesticos,Norte,124251,23542
2023-04-14,Vestuario,Centro,52094,21296
2022-05-18,Electrodomesticos,Sur,213432,45268
2023-07-30,Hogar,Norte,146305,30172
2024-11-01,Vestuario,Sur,64770,22436
2022-08-19,Deportes,Norte,68648,23811
2023-05-31,Deportes,Norte,70488,22660
2024-11-21,Hogar,Centro,109307,35061
2023-06-06,Hogar,Norte,72743,21291
2024-05-28,Hogar,Sur,146442,35821
2023-04-23,Electrodomesticos,Centro,244134,51012
2023-03-04,Tecnologia,Sur,197656,48657
2024-05-26,Tecnologia,Norte,129424,28214
2022-08-12,Hogar,Norte,140616,36046
2023-06-20,Vestuario,Sur,70766,25903
2022-09-08,Vestuario,Sur,47605,19705
2024-07-06,Deportes,Centro,59709,20119
2022-08-12,Tecnologia,Norte,179702,39183
2024-02-03,Deportes,Centro,103448,38318
2023-08-28,Vestuario,Norte,61139,21153
2023-09-08,Hogar,Centro,131470,37652
2023-10-24,Vestuario,Sur,22714,8654
2022-07-14,Vestuario,Norte,71786,20668
2023-07-29,Deportes,Norte,43457,12614
2023-01-28,Electrodomesticos,Centro,187344,41677
2023-10-18,Hogar,Centro,131446,39087
2022-04-11,Deportes,Norte,85788,26155
2022-07-05,Vestuario,Centro,67624,23323
2024-11-28,Vestuario,Sur,78158,31076
2022-12-08,Hogar,Sur,145312,41703
2023-08-02,Vestuario,Norte,51434,21238
2024-10-06,Vestuario,Sur,47489,18758
2024-09-10,Tecnologia,Sur,130026,33249
2024-05-04,Hogar,Centro,127542,40763
2022-03-11,Deportes,Sur,108790,40155
2022-04-13,Electrodomesticos,Centro,155018,25236
2023-11-28,Tecnologia,Norte,290391,79762
2022-02-22,Vestuario,Sur,38894,18764
2022-07-30,Electrodomesticos,Norte,234113,51580
2023-02-03,Vestuario,Centro,39669,15783
2024-03-10,Vestuario,Sur,46086,18672
2024-06-30,Deportes,Norte,63931,23284
2022-04-11,Electrodomesticos,Sur,117845,21763
2023-07-01,Tecnologia,Norte,204426,58093
2022-05-07,Vestuario,Sur,69209,30926
2022-08-03,Deportes,Sur,73312,22669
2024-04-25,Electrodomesticos,Sur,162690,32910
2022-07-18,Tecnologia,Norte,208453,52851
2023-08-13,Vestuario,Centro,69074,26085
2022-02-17,Hogar,Sur,123201,36138
2023-07-29,Hogar,Norte,124642,41038
2023-01-26,Hogar,Norte,64418,12624
2023-12-31,Electrodomesticos,Norte,199090,43941
2024-04-07,Vestuario,Sur,54456,17200
2024-12-23,Deportes,Centro,54879,16289
2024-08-31,Hogar,Centro,127571,35019
2023-09-18,Vestuario,Norte,52952,18470
2024-02-17,Hogar,Sur,39001,13590
2022-03-29,Electrodomesticos,Centro,140123,25160
2024-11-12,Deportes,Norte,120343,36614
2023-01-29,Electrodomesticos,Norte,133104,27973
2024-08-20,Hogar,Norte,116491,36724
2024-11-19,Tecnologia,Centro,210964,53231
2023-08-23,Tecnologia,Sur,300604,62682
2024-03-16,Hogar,Norte,68143,14843
2024-10-15,Tecnologia,Centro,155151,41915
2022-03-29,Electrodomesticos,Centro,234460,44770
2024-10-17,Hogar,Norte,129126,37721
2024-09-14,Tecnologia,Centro,250147,56891
2023-01-25,Deportes,Norte,59762,19560
2022-04-09,Vestuario,Centro,36794,15382
2022-03-01,Electrodomesticos,Sur,275254,50293
2024-11-06,Tecnologia,Centro,44404,10842
2024-06-22,Hogar,Centro,68042,17653
2022-05-08,Hogar,Norte,106841,26356
2024-07-07,Deportes,Centro,44422,13997
2023-12-25,Hogar,Centro,91261,25755
2024-11-21,Hogar,Sur,108364,33896
2023-11-15,Vestuario,Norte,37724,14510
2024-06-21,Tecnologia,Norte,284541,56523
2024-04-19,Electrodomesticos,Norte,261064,40151
2024-04-17,Hogar,Sur,142762,37687
2022-07-15,Hogar,Sur,126647,36562
2022-06-24,Vestuario,Norte,73276,24336
2023-02-16,Electrodomesticos,Sur,191894,44565
2024-12-17,Hogar,Sur,161517,43561
2024-02-06,Vestuario,Centro,28944,11047
2023-12-10,Hogar,Sur,103413,30462
2022-12-07,Deportes,Sur,84360,22027
2022-09-10,Vestuario,Sur,56060,20218
2022-12-23,Tecnologia,Norte,284979,64630
2023-04-30,Hogar,Sur,63116,17205
2024-06-23,Tecnologia,Sur,176637,41215
2023-09-04,Vestuario,Centro,46906,18575
2022-02-27,Hogar,Sur,99227,34064
2022-04-27,Tecnologia,Sur,140770,39139
2023-05-05,Vestuario,Sur,75814,28559
2023-11-21,Electrodomesticos,Norte,220913,41768
2023-03-11,Hogar,Centro,121947,33474
2023-11-07,Tecnologia,Centro,192954,49466
2024-04-25,Deportes,Norte,65363,19234
2022-10-13,Deportes,Norte,60952,19892
2024-01-22,Tecnologia,Norte,226789,61303
2024-05-06,Vestuario,Sur,35435,13329
2023-01-11,Vestuario,Centro,46907,16184
2024-04-12,Deportes,Centro,69572,17130
2022-08-25,Hogar,Sur,93517,28420
2022-10-04,Hogar,Centro,173561,52884
2024-11-18,Tecnologia,Centro,309829,71054
2022-02-12,Vestuario,Centro,55175,19241
2022-04-24,Hogar,Centro,79826,21285
2024-08-04,Hogar,Norte,124731,37380
2023-06-10,Vestuario,Centro,53212,24109
2023-02-27,Electrodomesticos,Centro,219173,52687
2023-02-11,Tecnologia,Norte,222406,58954
2022-04-06,Deportes,Norte,78280,24934
2024-07-24,Vestuario,Centro,48318,15688
2023-11-23,Deportes,Centro,123030,43796
2023-04-16,Electrodomesticos,Sur,267044,55066
2024-07-06,Electrodomesticos,Centro,317107,59005
2024-12-03,Hogar,Norte,100215,31093
2024-05-20,Vestuario,Sur,32243,12570
2022-11-17,Vestuario,Centro,91208,34955
2023-07-27,Deportes,Centro,85319,30368
2022-11-22,Vestuario,Norte,40474,17786
2023-11-24,Vestuario,Norte,58877,27083
2022-10-23,Vestuario,Centro,70377,26029
2023-07-06,Deportes,Sur,100968,31834
2024-07-23,Vestuario,Centro,58634,23158
2023-01-23,Hogar,Sur,105115,34047
2023-10-23,Hogar,Sur,72262,19285
2023-06-03,Hogar,Centro,122570,33601
2023-10-19,Tecnologia,Norte,355545,86446
2022-01-05,Vestuario,Sur,43223,15791
2023-09-26,Deportes,Centro,112194,35268
2022-10-08,Tecnologia,Sur,149341,40346
2022-11-10,Vestuario,Centro,60572,19526
2023-02-13,Tecnologia,Centro,340935,103901
2023-06-04,Electrodomesticos,Sur,174245,40231
2022-11-06,Vestuario,Sur,46439,18800
2023-08-14,Electrodomesticos,Sur,33135,7072
2024-08-01,Deportes,Norte,68762,22376
2023-07-31,Deportes,Sur,93074,28701
2024-05-25,Vestuario,Norte,51473,19916
2023-04-21,Vestuario,Sur,21197,7360
2022-09-18,Electrodomesticos,Norte,268601,50400
2024-06-26,Electrodomesticos,Centro,207474,45873
2023-07-16,Hogar,Centro,72502,19982
2022-05-07,Tecnologia,Norte,89977,26000
2022-10-13,Hogar,Centro,51234,18665
2024-11-27,Hogar,Sur,132520,37614
2024-01-25,Electrodomesticos,Centro,172144,30540
2022-03-11,Hogar,Norte,95539,26340
2023-02-11,Hogar,Norte,55974,15788
2022-07-04,Tecnologia,Centro,281715,76217
2024-06-05,Deportes,Sur,82933,30158
2023-05-26,Tecnologia,Norte,109944,24037
2023-02-28,Tecnologia,Norte,250645,56026
2024-09-12,Vestuario,Norte,30617,13235
2022-12-08,Tecnologia,Norte,275757,81727
2023-09-07,Tecnologia,Norte,188829,42011
2022-03-30,Electrodomesticos,Norte,219249,47161
2024-05-28,Electrodomesticos,Centro,226129,40708
2023-08-27,Deportes,Norte,110585,43527
2024-04-04,Electrodomesticos,Norte,111544,21042
2024-05-27,Vestuario,Centro,62486,26159
2024-05-06,Hogar,Norte,50861,15730
2024-01-26,Deportes,Sur,67454,20985
2022-01-14,Electrodomesticos,Centro,136622,28023
2024-03-29,Hogar,Centro,155875,37463
2024-02-06,Tecnologia,Norte,255852,64604
2022-04-18,Deportes,Norte,42072,9438
2024-11-12,Hogar,Centro,118433,38707
2024-02-07,Deportes,Centro,115668,35890
2022-04-25,Deportes,Norte,47483,16675
2024-09-13,Electrodomesticos,Norte,234804,43463
2022-09-06,Hogar,Sur,108738,33536
2022-03-02,Electrodomesticos,Norte,146221,29320
2022-11-28,Electrodomesticos,Norte,162688,32667
2024-12-14,Deportes,Sur,96408,28090
2023-11-15,Tecnologia,Norte,272747,62735
2023-04-28,Deportes,Sur,100710,28364
2022-10-20,Electrodomesticos,Norte,129123,22049
2024-08-29,Deportes,Sur,98949,33103
2024-09-27,Electrodomesticos,Sur,181419,38190
2023-01-15,Hogar,Centro,88538,27289
2024-07-17,Tecnologia,Sur,221279,50750
2022-01-18,Hogar,Norte,101425,34489
2024-11-25,Deportes,Centro,92455,33315
2024-11-12,Electrodomesticos,Norte,195302,34746
2022-11-18,Deportes,Norte,63939,17933
2024-03-18,Hogar,Sur,146483,45496
2024-07-25,Hogar,Centro,137997,35862
2023-10-10,Vestuario,Norte,33067,11210
2023-03-11,Tecnologia,Norte,280819,68154
2024-05-17,Deportes,Centro,51953,13514
2022-12-13,Electrodomesticos,Sur,261236,46918
2023-01-28,Vestuario,Centro,31369,11270
2024-11-29,Electrodomesticos,Norte,256241,52462
2024-07-03,Vestuario,Norte,40573,17308
2023-07-29,Deportes,Sur,57036,16974
2024-09-05,Deportes,Sur,64494,14982
2022-07-31,Vestuario,Norte,45125,14238
2022-06-13,Electrodomesticos,Sur,185265,42356
2024-12-24,Vestuario,Norte,20087,8247
2023-12-24,Vestuario,Centro,88960,29695
2022-03-27,Tecnologia,Norte,262587,58926
2023-05-23,Tecnologia,Centro,207395,51459
2024-11-08,Hogar,Centro,126715,44060
2024-07-19,Hogar,Norte,100204,33782
2022-10-15,Deportes,Centro,124062,34985
2024-12-08,Vestuario,Sur,68242,21018
2023-04-21,Tecnologia,Norte,108711,24574
2022-01-12,Electrodomesticos,Sur,161048,37650
2024-02-01,Vestuario,Centro,56295,19651
2023-07-19,Tecnologia,Norte,92044,25040
2022-05-14,Vestuario,Norte,77873,27772
2022-07-28,Deportes,Norte,102693,30774
2022-09-12,Hogar,Centro,142991,45115
2022-04-01,Deportes,Norte,90484,21046
2024-01-12,Tecnologia,Norte,255495,58235
2023-01-28,Tecnologia,Centro,128758,35744
2024-04-29,Tecnologia,Sur,213326,42595
2024-05-08,Electrodomesticos,Centro,209357,53569
2024-11-03,Vestuario,Sur,74172,26979
2024-08-19,Deportes,Norte,61597,18457
2023-07-29,Tecnologia,Norte,111600,24727
2024-03-14,Vestuario,Centro,67330,22358
2024-09-27,Vestuario,Sur,53384,18042
2022-02-04,Electrodomesticos,Sur,168719,45610
2022-10-25,Hogar,Norte,99836,28326
2024-03-13,Deportes,Centro,57247,18285
2024-07-04,Vestuario,Norte,75031,26567
2022-02-03,Tecnologia,Centro,162555,46449
2024-07-11,Deportes,Centro,66537,23025
2023-11-22,Hogar,Norte,138791,37236
2022-09-10,Deportes,Norte,91589,30168
2023-08-26,Deportes,Sur,60200,16436
2024-11-12,Deportes,Centro,52588,15521
2022-05-23,Electrodomesticos,Centro,177550,41945
2022-12-23,Electrodomesticos,Sur,120072,26734
2022-04-16,Deportes,Norte,103472,31676
2023-12-02,Vestuario,Centro,52331,22923
2024-05-17,Hogar,Sur,168096,51177
2023-08-10,Hogar,Centro,116032,42904
2022-01-22,Tecnologia,Norte,164923,43842
2024-10-19,Tecnologia,Norte,154279,46854
2023-08-02,Tecnologia,Norte,231986,56762
2024-09-15,Electrodomesticos,Centro,186629,30068
2023-10-16,Vestuario,Norte,65234,26121
2023-05-07,Deportes,Norte,84813,26499
2022-03-05,Electrodomesticos,Centro,227778,47848
2023-05-12,Hogar,Sur,137689,40008
2023-04-13,Vestuario,Sur,19616,7418
2023-11-27,Deportes,Norte,45269,12643
2024-10-19,Electrodomesticos,Norte,146143,24715
2023-02-17,Tecnologia,Norte,155258,34223
2022-03-14,Deportes,Sur,85490,25211
2022-02-10,Electrodomesticos,Centro,142998,27723
2023-01-14,Deportes,Norte,107545,40091
2024-11-13,Hogar,Sur,103157,30196
2022-05-03,Hogar,Sur,117576,39296
2023-12-23,Tecnologia,Centro,178519,36930
2022-06-06,Electrodomesticos,Sur,152315,26772
2022-02-21,Vestuario,Norte,76298,29270
2024-11-27,Electrodomesticos,Sur,119098,22024
2024-04-05,Electrodomesticos,Sur,228414,45612
2024-01-18,Tecnologia,Centro,238810,66324
2024-10-01,Tecnologia,Sur,298717,69489
2022-07-08,Deportes,Centro,56767,21728
2023-03-01,Deportes,Sur,76417,26835
2023-12-02,Vestuario,Centro,95789,37713
2022-03-12,Electrodomesticos,Centro,184731,45052
2022-04-15,Electrodomesticos,Norte,156224,30938
2024-04-30,Tecnologia,Norte,248110,60871
2023-07-13,Tecnologia,Centro,235089,56177
2023-12-01,Tecnologia,Centro,210016,55174
2022-08-19,Tecnologia,Norte,127120,27513
2023-11-29,Tecnologia,Norte,60802,17687
2022-12-08,Tecnologia,Centro,190734,45611
2024-07-21,Deportes,Norte,116208,33122
2024-10-22,Vestuario,Sur,15000,5469
2023-11-21,Electrodomesticos,Norte,128532,29532
2022-02-26,Electrodomesticos,Sur,179433,37840
2022-12-27,Vestuario,Norte,57430,24480
2024-08-11,Vestuario,Norte,52234,20535
2022-05-04,Hogar,Norte,77267,23123
2022-02-23,Vestuario,Sur,33604,12291
2023-04-02,Tecnologia,Norte,164299,33158
2023-02-02,Vestuario,Sur,51063,19562
2024-04-02,Electrodomesticos,Sur,211023,41156
2024-10-18,Hogar,Centro,84904,21898
2023-03-25,Vestuario,Centro,42529,17990
2024-10-06,Electrodomesticos,Centro,272397,59780
2024-05-31,Tecnologia,Norte,108312,29929
2023-05-14,Tecnologia,Sur,217268,43794
2022-07-15,Deportes,Sur,107465,40733
2024-08-15,Tecnologia,Sur,193389,51056
2023-05-07,Deportes,Sur,77559,27306
2023-10-19,Tecnologia,Sur,142760,33291
2022-11-14,Electrodomesticos,Norte,107725,22105
2024-03-19,Vestuario,Centro,57428,20627
2022-06-06,Hogar,Norte,154451,42222
2023-03-29,Tecnologia,Centro,137859,34193
2024-06-23,Tecnologia,Norte,283888,65683
2023-01-25,Deportes,Sur,42954,11689
2023-03-18,Electrodomesticos,Sur,84030,17554
2023-07-22,Deportes,Centro,63300,21462
2023-05-12,Vestuario,Sur,60223,19003
2022-12-30,Vestuario,Norte,45690,20264
2022-08-03,Electrodomesticos,Sur,220189,45152
2023-01-02,Deportes,Sur,108464,39318
2023-07-30,Electrodomesticos,Centro,204469,41040
2023-06-30,Electrodomesticos,Centro,276842,67018
2024-01-28,Vestuario,Sur,44513,17967
2024-08-27,Deportes,Centro,75259,22129
2024-10-05,Electrodomesticos,Sur,119238,25021
2023-03-23,Vestuario,Norte,66665,22552
2024-10-08,Electrodomesticos,Sur,195232,35200
2023-07-16,Electrodomesticos,Centro,182329,41149
2023-01-13,Tecnologia,Sur,230537,66696
2022-07-04,Electrodomesticos,Sur,162277,28108
2024-03-13,Deportes,Centro,72000,15572
2023-10-05,Vestuario,Norte,84830,34999
2024-09-16,Deportes,Sur,58174,17086
2024-04-01,Deportes,Norte,70627,19599
2022-12-04,Vestuario,Centro,49943,20336
2022-02-11,Tecnologia,Sur,122093,34641
2024-09-17,Tecnologia,Centro,228734,65906
2023-07-08,Hogar,Sur,107971,25212
2023-09-15,Vestuario,Centro,66832,25374
2022-12-10,Vestuario,Sur,57401,20528
2023-10-30,Tecnologia,Centro,252917,64425
2024-12-14,Hogar,Centro,103411,40209
2024-05-05,Hogar,Sur,84880,25262
2022-05-27,Vestuario,Centro,55384,24143
2023-06-12,Tecnologia,Sur,267263,69446
2024-11-11,Hogar,Norte,103042,34360
2023-12-06,Deportes,Centro,96853,34477
2022-05-16,Deportes,Sur,115452,44729
2022-10-04,Deportes,Sur,87811,27679
2024-05-16,Hogar,Norte,142426,45983
2022-04-09,Hogar,Sur,73345,19701
2024-03-17,Electrodomesticos,Norte,203963,37167
2022-08-05,Vestuario,Centro,46671,16507
2024-06-19,Deportes,Centro,80478,25140
2022-05-26,Hogar,Centro,71854,20208
2023-08-03,Electrodomesticos,Sur,232554,49449
2024-05-20,Vestuario,Centro,72007,27678
2022-07-28,Deportes,Norte,97255,42114
2024-03-16,Electrodomesticos,Centro,88281,21421
2022-01-19,Vestuario,Norte,53422,17186
2023-11-27,Hogar,Centro,62213,18576
2024-04-17,Deportes,Sur,70903,24111
2022-11-10,Tecnologia,Sur,205863,31284
2023-02-08,Vestuario,Centro,68365,26001
2022-01-20,Vestuario,Centro,72746,29834
2023-05-24,Electrodomesticos,Norte,235402,48794
2024-02-24,Electrodomesticos,Sur,211750,44765
2024-10-12,Hogar,Norte,138208,38997
2022-10-01,Hogar,Centro,121399,33397
2024-12-11,Electrodomesticos,Norte,204772,47902
2023-05-26,Electrodomesticos,Sur,185508,35724
2024-12-15,Deportes,Centro,80353,26182
2022-08-16,Deportes,Centro,79945,25642
2022-08-06,Tecnologia,Norte,347646,95901
2022-03-09,Tecnologia,Norte,230660,64733
2023-10-28,Hogar,Centro,94672,26760
2024-04-12,Tecnologia,Norte,102849,24216
2024-03-17,Tecnologia,Centro,243300,68679
2024-10-16,Hogar,Norte,126387,36710
2022-12-22,Tecnologia,Norte,244310,68535
2024-10-10,Tecnologia,Sur,135903,38295
2023-11-09,Electrodomesticos,Norte,173823,39380
2024-05-31,Hogar,Sur,155758,50747
2024-03-31,Deportes,Sur,43007,14310
2023-07-20,Deportes,Sur,113953,34638
2023-04-28,Hogar,Sur,96469,30374
2023-12-10,Tecnologia,Norte,189178,43179
2024-10-18,Vestuario,Norte,73113,29044
2022-08-28,Electrodomesticos,Sur,248711,47007
2022-01-23,Vestuario,Norte,45707,15393
2024-04-02,Vestuario,Centro,53245,18593
2024-05-19,Vestuario,Centro,53506,22514
