id_compra,cliente,fecha_compra,categoria,producto,unidades,ventas,beneficio
9648,1069,2024-02-04,Electrodomesticos,Lavadora,1,220353,36296
9653,1069,2024-02-10,Electrodomesticos,Secadora,4,556638,114324
9651,1069,2024-02-17,Deportes,Raqueta,3,240296,75507
9654,1069,2024-02-24,Hogar,Lampara,1,78578,19109
9652,1069,2024-03-07,Electrodomesticos,Cocina,2,229059,42050
9656,1069,2024-05-14,Electrodomesticos,Secadora,1,168079,27670
9649,1069,2024-07-15,Vestuario,Polera,1,11939,4428
9650,1069,2024-09-01,Tecnologia,Smartwatch,1,374019,70119
9655,1069,2024-12-14,Vestuario,Polera,2,60806,23613
9657,1070,2023-05-20,Electrodomesticos,Licuadora,1,301716,48722
9667,1070,2023-06-03,Electrodomesticos,Horno,2,179024,33447
9668,1070,2023-06-06,Vestuario,Jeans,1,55864,20774
9659,1070,2023-06-16,Vestuario,Camisa,1,40877,17528
9661,1070,2023-07-20,Hogar,Hervidor,1,92979,29655
9658,1070,2023-08-21,Vestuario,Camisa,1,54459,20362
9666,1070,2023-08-28,Electrodomesticos,Lavadora,1,185844,30346
9669,1070,2023-09-10,Deportes,Balon,2,73573,20632
9660,1070,2023-10-03,Hogar,Lampara,2,145053,40226
9665,1070,2023-10-16,Hogar,Silla,1,31500,10320
9662,1070,2023-11-07,Vestuario,Gorro,1,31620,7127
9670,1070,2024-01-01,Electrodomesticos,Aspiradora,2,354005,60697
9664,1070,2024-01-26,Vestuario,Zapatillas,2,96542,31451
9663,1070,2024-03-12,Electrodomesticos,Horno,1,193550,34675
9671,1071,2023-11-26,Vestuario,Buzo,1,20635,6509
9679,1071,2023-11-28,Electrodomesticos,Refrigerador,1,88783,16892
9677,1071,2023-12-01,Electrodomesticos,Horno,4,816937,141683
9672,1071,2023-12-09,Vestuario,Chaqueta,2,65420,22182
9675,1071,2024-01-28,Tecnologia,Tablet,1,210237,42054
9676,1071,2024-05-12,Hogar,Silla,1,88181,24107
9673,1071,2024-06-19,Deportes,Raqueta,1,97344,39066
9678,1071,2024-07-07,Hogar,Silla,3,195520,52136
9674,1071,2024-07-15,Hogar,Cortinas,2,150593,46966
9680,1072,2022-09-15,Hogar,Organizador,1,72064,23380
9684,1072,2022-09-17,Electrodomesticos,Secadora,1,232311,46978
9682,1072,2022-10-11,Vestuario,Buzo,3,128641,44576
9687,1072,2022-10-23,Electrodomesticos,Lavadora,2,190179,27742
9683,1072,2022-11-16,Vestuario,Buzo,1,29649,9555
9689,1072,2022-11-20,Deportes,Casco,1,53098,14176
9688,1072,2022-12-09,Vestuario,Chaqueta,2,53170,16070
9685,1072,2023-04-05,Deportes,Casco,2,78568,26872
9681,1072,2023-04-08,Vestuario,Zapatillas,1,58486,20422
9686,1072,2023-05-02,Vestuario,Zapatillas,1,36161,12015
9690,1072,2024-02-20,Vestuario,Pantalon,1,46059,15200
9691,1073,2023-02-13,Electrodomesticos,Lavadora,2,371897,60153
9697,1073,2023-02-19,Tecnologia,Mouse,3,327864,67317
9692,1073,2023-04-19,Electrodomesticos,Plancha,1,63000,11728
9695,1073,2023-05-27,Vestuario,Jeans,3,134951,38342
9698,1073,2023-08-28,Deportes,Pesas,2,157810,49741
9696,1073,2023-10-04,Deportes,Botella,1,83074,21595
9694,1073,2024-04-11,Hogar,Mesa,3,297170,76414
9693,1073,2024-05-17,Vestuario,Chaqueta,2,54060,20866
9699,1074,2024-08-09,Tecnologia,Audifonos,1,248954,59109
9703,1074,2024-08-17,Tecnologia,Audifonos,1,241217,50773
9706,1074,2024-08-18,Electrodomesticos,Licuadora,2,252231,58374
9707,1074,2024-08-22,Vestuario,Camisa,1,21363,7326
9708,1074,2024-08-31,Electrodomesticos,Cocina,3,403332,89956
9704,1074,2024-10-13,Tecnologia,Monitor,4,835340,156593
9702,1074,2024-11-01,Vestuario,Buzo,1,36227,10499
9701,1074,2024-12-23,Deportes,Bicicleta,2,137495,35926
9700,1074,2024-12-28,Electrodomesticos,Purificador,2,466139,91475
9705,1074,2024-12-30,Tecnologia,Smartphone,1,150747,25114
9713,1075,2024-12-21,Hogar,Silla,2,242690,68397
9710,1075,2024-12-23,Deportes,Pesas,1,39737,11573
9719,1075,2024-12-24,Tecnologia,Smartphone,1,124010,23429
9714,1075,2024-12-27,Hogar,Silla,4,126000,31853
9709,1075,2024-12-29,Vestuario,Polera,1,59571,17967
9711,1075,2024-12-29,Electrodomesticos,Lavadora,1,276548,45354
9712,1075,2024-12-30,Hogar,Alfombra,3,316735,88418
9715,1075,2024-12-30,Electrodomesticos,Aspiradora,2,206148,40827
9717,1075,2024-12-30,Vestuario,Chaqueta,1,58771,17359
9718,1075,2024-12-30,Electrodomesticos,Secadora,3,370534,60293
9716,1075,2024-12-31,Deportes,Casco,1,31535,8431
9720,1076,2023-04-21,Electrodomesticos,Aspiradora,1,212828,35391
9721,1076,2023-04-24,Hogar,Organizador,1,79035,15491
9723,1076,2023-05-03,Electrodomesticos,Microondas,1,159650,29890
9729,1076,2023-05-12,Vestuario,Jeans,1,45496,17212
9725,1076,2023-05-16,Deportes,Raqueta,3,259581,67510
9727,1076,2023-06-12,Deportes,Short,1,69029,17802
9726,1076,2023-07-23,Deportes,Guantes,2,147317,52088
9724,1076,2023-08-28,Deportes,Bicicleta,2,180030,54523
9728,1076,2023-10-23,Electrodomesticos,Aspiradora,2,437060,68979
9722,1076,2023-12-13,Deportes,Pesas,4,292030,66733
9730,1077,2024-03-13,Hogar,Termo,2,166085,43296
9732,1077,2024-03-25,Hogar,Hervidor,2,218261,70273
9734,1077,2024-04-21,Tecnologia,Tablet,1,189364,31581
9735,1077,2024-05-23,Vestuario,Camisa,1,42859,12923
9731,1077,2024-08-04,Deportes,Guantes,1,56809,18497
9733,1077,2024-09-10,Tecnologia,Smartwatch,3,377438,84785
9736,1078,2024-06-10,Vestuario,Pantalon,1,19166,6737
9738,1078,2024-06-10,Tecnologia,Tablet,2,314992,55597
9740,1078,2024-06-15,Vestuario,Vestido,1,79419,30193
9741,1078,2024-06-17,Deportes,Bicicleta,2,124239,30450
9744,1078,2024-06-28,Tecnologia,Smartwatch,1,117333,19664
9739,1078,2024-07-16,Vestuario,Camisa,1,53004,18876
9745,1078,2024-10-29,Hogar,Cortinas,3,292992,81571
9742,1078,2024-11-02,Vestuario,Polera,3,89226,29527
9737,1078,2024-11-24,Electrodomesticos,Refrigerador,1,247956,44745
9743,1078,2024-12-26,Electrodomesticos,Lavadora,1,131156,21381
9746,1079,2023-06-16,Electrodomesticos,Refrigerador,1,202112,44413
9755,1079,2023-06-18,Electrodomesticos,Secadora,1,297116,45514
9748,1079,2023-06-22,Electrodomesticos,Horno,5,877614,132621
9747,1079,2023-07-03,Hogar,Cafetera,1,108702,28089
9750,1079,2023-07-10,Tecnologia,Smartwatch,2,352584,67323
9751,1079,2023-07-25,Tecnologia,Mouse,2,288394,57419
9749,1079,2023-08-09,Tecnologia,Impresora,1,180166,33827
9754,1079,2023-08-24,Vestuario,Gorro,2,65173,23703
9753,1079,2023-09-05,Electrodomesticos,Microondas,1,63000,10683
9756,1079,2023-11-05,Hogar,Mesa,1,31500,7622
9752,1079,2024-12-21,Deportes,Casco,2,174954,49035
9757,1080,2023-06-12,Hogar,Silla,1,107604,28576
9764,1080,2023-06-26,Tecnologia,Monitor,1,264380,47995
9760,1080,2023-07-12,Tecnologia,Audifonos,4,768411,142426
9766,1080,2023-07-28,Hogar,Mesa,3,167280,38642
9758,1080,2023-08-16,Deportes,Botella,2,180338,43282
9763,1080,2023-11-01,Tecnologia,Notebook,2,491516,94444
9759,1080,2023-11-02,Vestuario,Calcetines,1,34905,11137
9762,1080,2023-11-10,Electrodomesticos,Aspiradora,2,128722,24768
9761,1080,2024-05-26,Electrodomesticos,Secadora,2,465802,75561
9765,1080,2024-12-29,Deportes,Short,1,65051,17379
9767,1081,2023-08-03,Electrodomesticos,Horno,1,283987,50469
9771,1081,2023-08-08,Hogar,Alfombra,1,97145,23515
9773,1081,2023-08-14,Tecnologia,Teclado,1,199590,35141
9768,1081,2023-08-28,Tecnologia,Router,1,240698,47913
9770,1081,2023-09-01,Electrodomesticos,Secadora,2,579624,91766
9775,1081,2023-09-07,Vestuario,Gorro,1,60154,21143
9769,1081,2023-09-23,Deportes,Poleron,2,79634,23030
9774,1081,2023-09-30,Hogar,Mesa,1,83360,23118
9772,1081,2023-12-03,Deportes,Balon,2,115247,29559
9776,1082,2023-08-10,Deportes,Short,2,195910,65274
9781,1082,2023-08-19,Vestuario,Gorro,2,83725,27729
9788,1082,2023-08-26,Vestuario,Vestido,1,36686,9545
9787,1082,2023-09-01,Tecnologia,Mouse,1,192128,39152
9783,1082,2023-10-09,Vestuario,Polera,1,50338,22140
9779,1082,2023-10-28,Tecnologia,Tablet,3,794848,141965
9785,1082,2023-10-30,Deportes,Colchoneta,1,43291,14070
9784,1082,2023-12-21,Tecnologia,Monitor,3,582540,115766
9778,1082,2023-12-26,Hogar,Cortinas,1,69674,13719
9777,1082,2024-01-09,Vestuario,Jeans,2,73097,22187
9789,1082,2024-01-20,Deportes,Short,1,76774,24876
9782,1082,2024-06-24,Tecnologia,Smartphone,1,229859,44041
9780,1082,2024-08-12,Tecnologia,Notebook,1,253648,45415
9786,1082,2024-11-03,Hogar,Cafetera,1,111948,28136
9790,1083,2023-07-15,Tecnologia,Smartwatch,1,151919,31166
9795,1083,2023-08-13,Hogar,Hervidor,4,301066,84797
9791,1083,2023-08-17,Deportes,Bicicleta,1,50451,13834
9798,1083,2023-09-04,Deportes,Guantes,2,161985,51308
9796,1083,2023-09-18,Electrodomesticos,Microondas,1,172277,31241
9800,1083,2023-09-26,Vestuario,Polera,4,206459,77786
9793,1083,2023-11-06,Electrodomesticos,Aspiradora,2,415019,57436
9797,1083,2023-11-21,Tecnologia,Smartphone,2,205161,39000
9792,1083,2023-12-28,Tecnologia,Tablet,1,242321,44856
9794,1083,2024-07-11,Deportes,Balon,1,77780,22520
9799,1083,2024-08-01,Electrodomesticos,Plancha,1,267989,41434
9801,1084,2023-11-06,Vestuario,Buzo,5,176059,43413
9803,1084,2023-11-13,Hogar,Sofa,2,147921,40046
9805,1084,2023-11-13,Deportes,Poleron,2,128739,40366
9810,1084,2023-11-14,Vestuario,Vestido,1,24967,8029
9812,1084,2023-12-05,Electrodomesticos,Purificador,1,258451,39697
9809,1084,2023-12-10,Hogar,Lampara,2,227690,61482
9802,1084,2024-01-13,Electrodomesticos,Purificador,3,245509,37287
9806,1084,2024-01-27,Vestuario,Pantalon,2,102153,42819
9807,1084,2024-03-31,Deportes,Pesas,2,104270,29926
9808,1084,2024-04-14,Deportes,Short,1,39433,13035
9811,1084,2024-05-16,Hogar,Organizador,3,379738,99562
9804,1084,2024-06-16,Vestuario,Polera,1,46765,18511
9813,1085,2023-11-25,Tecnologia,Audifonos,1,251738,46991
9819,1085,2023-12-16,Tecnologia,Mouse,1,276294,49513
9818,1085,2023-12-25,Tecnologia,Teclado,2,188410,38013
9820,1085,2024-01-01,Hogar,Alfombra,4,542534,141206
9823,1085,2024-01-17,Electrodomesticos,Aspiradora,1,63000,12306
9825,1085,2024-02-11,Tecnologia,Audifonos,4,827948,172162
9814,1085,2024-02-26,Deportes,Short,2,143648,45720
9816,1085,2024-04-02,Electrodomesticos,Purificador,1,196588,40911
9822,1085,2024-04-22,Tecnologia,Audifonos,3,657879,146466
9817,1085,2024-06-25,Deportes,Guantes,1,86986,23788
9824,1085,2024-07-19,Vestuario,Buzo,3,129373,48554
9815,1085,2024-10-12,Electrodomesticos,Cocina,1,75349,9494
9821,1085,2024-12-26,Hogar,Sofa,1,125163,34269
9826,1086,2023-03-11,Electrodomesticos,Cocina,2,376270,66881
9827,1086,2023-03-31,Electrodomesticos,Aspiradora,1,242240,49051
9830,1086,2023-03-31,Electrodomesticos,Secadora,1,271693,53799
9829,1086,2023-04-07,Vestuario,Polera,1,43915,14047
9833,1086,2023-06-14,Vestuario,Zapatillas,2,77854,27267
9834,1086,2023-07-18,Hogar,Alfombra,1,53283,16924
9828,1086,2023-07-29,Hogar,Hervidor,3,387675,121105
9831,1086,2023-08-17,Tecnologia,Smartwatch,2,397052,75054
9832,1086,2024-01-24,Tecnologia,Monitor,1,133639,25107
9835,1087,2024-12-10,Tecnologia,Tablet,1,163198,30260
9838,1087,2024-12-21,Electrodomesticos,Horno,1,181343,24499
9836,1087,2024-12-26,Hogar,Sofa,1,118785,31624
9837,1087,2024-12-28,Electrodomesticos,Lavadora,1,149785,26005
9839,1087,2024-12-31,Tecnologia,Mouse,1,228686,46172
9840,1088,2024-08-18,Electrodomesticos,Microondas,3,586992,98936
9844,1088,2024-08-21,Tecnologia,Smartwatch,1,173827,29970
9842,1088,2024-09-12,Tecnologia,Audifonos,2,318190,58388
9846,1088,2024-09-19,Hogar,Organizador,2,165905,50457
9841,1088,2024-09-23,Hogar,Mesa,3,279734,81532
9843,1088,2024-10-06,Deportes,Botella,1,86796,28243
9845,1088,2024-10-18,Tecnologia,Notebook,4,647947,155354
9847,1089,2023-04-21,Hogar,Mesa,1,147949,36611
9848,1089,2023-06-01,Deportes,Bicicleta,4,221777,69989
9855,1089,2023-06-12,Tecnologia,Tablet,1,136113,22212
9850,1089,2023-07-01,Electrodomesticos,Purificador,2,352005,58074
9851,1089,2023-08-05,Tecnologia,Smartwatch,1,115992,25754
9849,1089,2023-08-08,Deportes,Short,1,51954,13992
9852,1089,2023-09-10,Vestuario,Calcetines,6,187771,80498
9854,1089,2023-09-19,Deportes,Poleron,4,336590,121024
9853,1089,2023-11-08,Electrodomesticos,Refrigerador,1,190669,33182
9856,1089,2024-04-25,Hogar,Cafetera,1,71702,20439
9857,1090,2024-11-10,Electrodomesticos,Secadora,3,436175,74376
9859,1090,2024-11-30,Electrodomesticos,Secadora,3,209806,38499
9863,1090,2024-12-22,Hogar,Cafetera,3,218412,72013
9864,1090,2024-12-22,Electrodomesticos,Aspiradora,2,339262,57192
9860,1090,2024-12-23,Vestuario,Polera,1,70455,20420
9862,1090,2024-12-23,Vestuario,Camisa,2,56258,12745
9865,1090,2024-12-25,Hogar,Termo,1,95555,31077
9866,1090,2024-12-28,Tecnologia,Teclado,1,304508,52860
9861,1090,2024-12-30,Hogar,Mesa,3,360296,87695
9858,1090,2024-12-31,Electrodomesticos,Lavadora,3,189000,34237
9867,1091,2023-02-25,Tecnologia,Teclado,1,244871,44637
9873,1091,2023-03-08,Vestuario,Buzo,4,141631,40640
9869,1091,2023-03-13,Electrodomesticos,Aspiradora,1,227613,42912
9872,1091,2023-03-15,Deportes,Colchoneta,3,76824,22546
9868,1091,2023-04-25,Electrodomesticos,Microondas,4,585734,122390
9877,1091,2023-05-13,Tecnologia,Router,1,250190,42736
9871,1091,2023-05-28,Tecnologia,Notebook,1,254591,47485
9876,1091,2023-06-17,Electrodomesticos,Horno,1,269547,40909
9874,1091,2023-07-19,Hogar,Lampara,1,146150,47687
9870,1091,2023-09-02,Vestuario,Zapatillas,2,98323,37732
9875,1091,2023-11-01,Deportes,Pesas,1,65219,18247
9878,1092,2022-10-02,Deportes,Poleron,1,73986,25351
9885,1092,2022-10-12,Electrodomesticos,Horno,2,382260,73897
9880,1092,2022-10-26,Tecnologia,Mouse,1,177626,32839
9881,1092,2022-10-27,Deportes,Raqueta,2,244358,76133
9884,1092,2022-11-23,Deportes,Raqueta,4,369909,94522
9886,1092,2022-12-20,Hogar,Alfombra,1,59319,16931
9879,1092,2022-12-27,Vestuario,Camisa,1,12507,3518
9883,1092,2023-03-04,Deportes,Balon,1,87628,25923
9882,1092,2023-09-17,Vestuario,Vestido,2,67294,24376
9887,1093,2023-04-05,Electrodomesticos,Lavadora,1,107917,16336
9888,1093,2023-05-20,Tecnologia,Smartphone,2,516333,96241
9889,1093,2023-06-30,Vestuario,Polera,2,67363,30041
9890,1093,2023-09-12,Electrodomesticos,Horno,1,260171,45156
9891,1094,2023-10-04,Electrodomesticos,Microondas,1,170577,29672
9896,1094,2023-10-04,Deportes,Colchoneta,1,99034,30307
9894,1094,2023-11-02,Hogar,Lampara,2,145667,38505
9895,1094,2023-11-12,Hogar,Cortinas,2,208695,54026
9892,1094,2023-12-21,Hogar,Organizador,1,178600,47588
9897,1094,2024-01-07,Tecnologia,Smartphone,1,332032,71941
9893,1094,2024-08-09,Vestuario,Pantalon,1,69760,24894
9898,1095,2023-06-10,Deportes,Short,1,57439,18803
9903,1095,2023-06-27,Deportes,Colchoneta,1,96073,26739
9902,1095,2023-07-07,Tecnologia,Teclado,3,352461,61017
9904,1095,2023-07-27,Tecnologia,Tablet,2,340424,76759
9900,1095,2023-08-25,Vestuario,Polera,1,54464,18538
9901,1095,2023-08-29,Vestuario,Zapatillas,2,83535,29253
9905,1095,2024-01-27,Deportes,Short,3,180512,57090
9899,1095,2024-07-09,Deportes,Short,2,163665,49727
9906,1096,2023-12-23,Tecnologia,Smartphone,1,202428,39052
9908,1096,2024-01-04,Deportes,Guantes,1,73643,22006
9912,1096,2024-01-20,Vestuario,Buzo,4,153668,55293
9911,1096,2024-01-21,Tecnologia,Mouse,1,164675,35705
9907,1096,2024-01-28,Tecnologia,Tablet,1,227037,42475
9915,1096,2024-01-30,Vestuario,Polera,1,18542,5407
9910,1096,2024-03-31,Hogar,Sofa,3,94500,26796
9914,1096,2024-04-05,Electrodomesticos,Horno,1,191527,37283
9913,1096,2024-05-03,Deportes,Bicicleta,1,53857,17572
9909,1096,2024-06-10,Vestuario,Pantalon,2,94432,27253
9916,1097,2023-05-25,Electrodomesticos,Licuadora,1,118591,17086
9930,1097,2023-06-02,Deportes,Poleron,3,183182,57694
9925,1097,2023-06-03,Vestuario,Polera,1,41000,14173
9931,1097,2023-06-07,Vestuario,Camisa,1,41567,12751
9919,1097,2023-06-14,Tecnologia,Notebook,1,106843,19744
9924,1097,2023-06-24,Hogar,Lampara,3,126820,37778
9920,1097,2023-06-26,Electrodomesticos,Refrigerador,2,377708,54594
9918,1097,2023-07-14,Tecnologia,Notebook,1,266158,53184
9921,1097,2023-08-05,Electrodomesticos,Licuadora,2,475245,94161
9922,1097,2023-09-12,Tecnologia,Audifonos,3,459404,91098
9926,1097,2023-11-05,Hogar,Hervidor,1,74361,16949
9917,1097,2023-11-09,Vestuario,Polera,1,26051,7223
9923,1097,2023-12-04,Electrodomesticos,Licuadora,1,156168,27536
9927,1097,2023-12-10,Electrodomesticos,Microondas,1,204137,34174
9928,1097,2024-04-18,Electrodomesticos,Microondas,3,459747,82529
9929,1097,2024-08-03,Vestuario,Vestido,1,37576,12568
9938,1098,2024-12-21,Hogar,Mesa,2,85961,20907
9939,1098,2024-12-21,Vestuario,Camisa,2,48213,12939
9941,1098,2024-12-23,Electrodomesticos,Purificador,1,67710,8104
9943,1098,2024-12-23,Hogar,Lampara,1,65931,17699
9932,1098,2024-12-24,Deportes,Bicicleta,2,213914,57579
9942,1098,2024-12-24,Electrodomesticos,Lavadora,2,396719,59082
9934,1098,2024-12-26,Electrodomesticos,Secadora,1,286034,47755
9936,1098,2024-12-27,Vestuario,Buzo,1,21119,8277
9937,1098,2024-12-27,Tecnologia,Smartwatch,2,481002,73805
9933,1098,2024-12-30,Vestuario,Buzo,3,205089,57835
9935,1098,2024-12-30,Deportes,Pesas,3,232817,70479
9940,1098,2024-12-30,Deportes,Colchoneta,4,183597,57235
9944,1098,2024-12-31,Hogar,Cortinas,1,63559,19511
9945,1099,2022-05-03,Vestuario,Polera,1,41751,16665
9947,1099,2022-05-04,Vestuario,Zapatillas,1,27333,7230
9948,1099,2022-05-04,Hogar,Silla,1,133166,40716
9946,1099,2022-08-21,Electrodomesticos,Refrigerador,2,362955,65805
9949,1099,2022-08-27,Deportes,Guantes,1,41450,11663
9950,1099,2023-01-23,Hogar,Sofa,1,121459,39777
9951,1100,2023-04-12,Electrodomesticos,Purificador,1,102835,19387
9955,1100,2023-04-27,Vestuario,Calcetines,2,83803,28666
9956,1100,2023-04-27,Vestuario,Gorro,2,53999,21250
9953,1100,2023-06-01,Tecnologia,Smartphone,1,216784,43784
9952,1100,2023-06-02,Tecnologia,Notebook,1,203579,45311
9959,1100,2023-06-09,Hogar,Silla,1,78092,21082
9958,1100,2023-08-24,Hogar,Organizador,4,349886,97136
9954,1100,2023-09-27,Deportes,Bicicleta,1,52107,17970
9957,1100,2024-01-13,Electrodomesticos,Licuadora,1,83699,12758
9960,1101,2024-01-30,Vestuario,Gorro,1,45482,13982
9964,1101,2024-02-25,Vestuario,Polera,1,14299,6086
9961,1101,2024-03-24,Deportes,Botella,2,158608,45500
9965,1101,2024-05-26,Hogar,Organizador,1,115647,34190
9963,1101,2024-06-20,Tecnologia,Impresora,1,278983,49243
9962,1101,2024-06-22,Vestuario,Zapatillas,3,194132,69474
9966,1102,2023-08-31,Vestuario,Polera,2,80561,32071
9967,1102,2023-10-05,Hogar,Cortinas,4,552150,138276
9970,1102,2023-11-10,Deportes,Balon,3,73500,20432
9968,1102,2023-12-14,Tecnologia,Tablet,5,1006084,142794
9969,1102,2024-11-25,Vestuario,Camisa,1,53837,16457
9971,1103,2022-04-10,Electrodomesticos,Aspiradora,1,146776,24946
9972,1103,2022-05-12,Hogar,Cortinas,1,104254,28352
9973,1103,2022-07-03,Hogar,Sofa,3,295955,83354
9976,1103,2022-07-29,Vestuario,Zapatillas,1,64734,22641
9977,1103,2022-08-31,Electrodomesticos,Aspiradora,3,396730,59311
9974,1103,2023-03-09,Tecnologia,Mouse,1,186752,39715
9975,1103,2023-06-08,Deportes,Short,2,132671,53689
9978,1104,2024-11-18,Deportes,Colchoneta,1,89330,23413
9985,1104,2024-11-24,Tecnologia,Teclado,1,283700,45841
9984,1104,2024-11-25,Vestuario,Zapatillas,2,116464,38061
9980,1104,2024-12-01,Tecnologia,Monitor,3,906403,185239
9981,1104,2024-12-05,Hogar,Hervidor,4,523972,163156
9979,1104,2024-12-23,Electrodomesticos,Cocina,1,147053,24843
9983,1104,2024-12-23,Tecnologia,Impresora,1,77000,14871
9987,1104,2024-12-26,Electrodomesticos,Cocina,1,214857,38438
9986,1104,2024-12-27,Electrodomesticos,Purificador,1,283489,43052
9988,1104,2024-12-27,Deportes,Poleron,5,368231,83806
9982,1104,2024-12-29,Deportes,Pesas,1,83455,21606
9989,1105,2023-06-26,Hogar,Silla,1,115046,31681
9993,1105,2023-08-04,Deportes,Balon,2,214053,49087
9994,1105,2023-08-21,Deportes,Colchoneta,2,135273,39506
9991,1105,2023-09-21,Electrodomesticos,Microondas,2,418874,71415
9992,1105,2023-11-21,Deportes,Poleron,1,45692,15130
9990,1105,2024-01-03,Electrodomesticos,Cocina,1,168810,32898
9995,1106,2023-08-20,Electrodomesticos,Plancha,5,914759,137057
10001,1106,2023-08-22,Electrodomesticos,Cocina,3,384997,54228
9996,1106,2023-09-13,Tecnologia,Smartwatch,1,217785,57198
10003,1106,2023-10-01,Electrodomesticos,Licuadora,2,245653,48564
10004,1106,2023-12-04,Tecnologia,Router,2,353758,67926
9997,1106,2023-12-10,Deportes,Pesas,3,192405,52658
10007,1106,2023-12-23,Hogar,Termo,2,208641,52886
9998,1106,2023-12-30,Hogar,Cortinas,3,94500,24894
10005,1106,2024-01-07,Hogar,Hervidor,3,327220,76856
10000,1106,2024-02-15,Deportes,Bicicleta,2,116966,35747
10002,1106,2024-02-21,Vestuario,Gorro,1,29617,9789
10006,1106,2024-04-29,Deportes,Pesas,1,63883,19504
9999,1106,2024-09-12,Tecnologia,Smartphone,4,998797,209114
10008,1107,2024-03-29,Hogar,Cafetera,1,84662,24420
10011,1107,2024-04-10,Electrodomesticos,Lavadora,3,666021,118548
10013,1107,2024-04-19,Electrodomesticos,Plancha,3,681938,140846
10016,1107,2024-04-23,Tecnologia,Smartwatch,3,820741,191906
10018,1107,2024-05-02,Deportes,Casco,1,51908,14098
10012,1107,2024-06-12,Electrodomesticos,Cocina,1,211858,42260
10009,1107,2024-07-14,Vestuario,Pantalon,1,33203,10657
10010,1107,2024-07-21,Hogar,Sofa,2,134238,34612
10015,1107,2024-08-19,Tecnologia,Smartphone,4,736123,156367
10014,1107,2024-08-27,Deportes,Balon,2,192530,57729
10017,1107,2024-10-10,Electrodomesticos,Microondas,3,210108,37861
10019,1108,2024-07-06,Tecnologia,Notebook,1,160972,32524
10021,1108,2024-07-18,Vestuario,Polera,1,61846,18528
10022,1108,2024-09-20,Vestuario,Polera,2,34131,12175
10020,1108,2024-12-23,Hogar,Mesa,2,147008,38373
10023,1109,2023-12-24,Deportes,Colchoneta,1,30640,6667
10025,1109,2024-01-16,Tecnologia,Audifonos,1,196269,39493
10026,1109,2024-01-24,Electrodomesticos,Secadora,2,359529,59746
10024,1109,2024-09-23,Deportes,Short,1,83046,20803
10027,1109,2024-12-31,Vestuario,Pantalon,3,107174,38719
10028,1110,2022-03-02,Tecnologia,Impresora,1,288720,60604
10031,1110,2022-03-03,Electrodomesticos,Licuadora,1,107689,20171
10030,1110,2022-03-18,Tecnologia,Impresora,1,209646,46889
10036,1110,2022-04-10,Hogar,Mesa,1,64405,20451
10033,1110,2022-04-11,Electrodomesticos,Horno,1,63000,11210
10034,1110,2022-04-24,Vestuario,Jeans,2,100156,38463
10035,1110,2022-06-01,Tecnologia,Mouse,1,361560,61340
10037,1110,2022-06-28,Hogar,Sofa,1,53345,14355
10029,1110,2022-10-26,Hogar,Silla,2,165817,62679
10032,1110,2022-10-27,Electrodomesticos,Cocina,2,281813,57639
10038,1111,2023-12-26,Tecnologia,Router,2,376871,67121
