id_venta,id_cliente,fecha,categoria,producto,unidades,ventas,margen
7337,288,2023-08-11,Vestuario,Chaqueta,1,63277,18953
7338,1027,2023-11-10,Vestuario,Zapatillas,1,97106,22429
7339,350,2023-02-10,Hogar,Mesa,1,91321,19387
7340,691,2023-05-05,Vestuario,Chaqueta,3,499656,104020
7341,855,2024-09-14,Vestuario,Pantalon,4,405912,75443
7342,416,2024-04-06,Hogar,Silla,2,125076,24780
7343,973,2024-10-18,Tecnologia,Notebook,3,199809,75398
7344,931,2024-12-23,Vestuario,Pantalon,1,74579,16974
7345,1080,2024-11-01,Deportes,Raqueta,3,360369,102175
7346,46,2023-05-05,Hogar,Lampara,1,70445,24086
7347,137,2023-10-07,Electrodomesticos,Lavadora,3,341118,88891
7348,1482,2024-09-21,Hogar,Mesa,1,178097,49814
7349,607,2024-06-19,Vestuario,Pantalon,1,127057,29761
7350,349,2024-12-14,Hogar,Sofa,4,115808,24327
7351,879,2024-01-27,Vestuario,Zapatillas,4,409888,77108
7352,825,2023-11-14,Hogar,Mesa,1,181920,60957
7353,538,2023-06-02,Deportes,Raqueta,1,100864,35618
7354,987,2023-06-08,Tecnologia,Tablet,3,170037,63497
7355,1336,2023-03-21,Deportes,Raqueta,4,272252,95051
7356,1008,2024-11-23,Vestuario,Pantalon,1,117992,40370
7357,555,2024-08-14,Vestuario,Chaqueta,1,149448,36331
7358,876,2023-03-06,Electrodomesticos,Lavadora,4,733164,200658
7359,305,2024-03-02,Electrodomesticos,Microondas,4,517280,165374
7360,776,2024-10-08,Electrodomesticos,Lavadora,4,488896,113559
7361,373,2024-10-13,Electrodomesticos,Lavadora,1,71617,26003
7362,657,2024-10-20,Tecnologia,Tablet,1,190549,37562
7363,661,2024-08-23,Electrodomesticos,Lavadora,1,129692,42269
7364,19,2024-03-22,Hogar,Silla,3,524664,190150
7365,25,2023-08-14,Tecnologia,Notebook,1,96109,31410
7366,555,2024-04-08,Tecnologia,Smartphone,2,243066,79916
7367,1286,2024-05-25,Vestuario,Pantalon,2,142858,28027
7368,498,2024-10-06,Deportes,Balon,1,5000,1712
7369,998,2023-06-09,Electrodomesticos,Microondas,4,204348,37004
7370,1181,2024-11-24,Hogar,Lampara,1,63961,22840
7371,1135,2024-08-17,Vestuario,Zapatillas,2,206596,56974
7372,1122,2023-07-18,Deportes,Pesas,2,129070,24790
7373,500,2024-12-22,Vestuario,Pantalon,3,398754,82560
7374,1167,2023-04-26,Deportes,Pesas,5,479890,181823
7375,1412,2023-11-03,Electrodomesticos,Lavadora,3,133383,43496
7376,114,2024-07-14,Hogar,Sofa,3,176916,48775
7377,1448,2024-11-26,Deportes,Bicicleta,1,140105,44231
7378,1258,2023-04-24,Tecnologia,Tablet,4,254232,80558
7379,1162,2024-08-16,Electrodomesticos,Microondas,1,92270,32880
7380,1252,2023-10-06,Vestuario,Chaqueta,6,109020,33464
7381,128,2023-10-18,Hogar,Silla,3,167301,58167
7382,138,2024-04-12,Hogar,Lampara,2,246448,52775
7383,330,2024-11-19,Hogar,Mesa,2,215812,43253
7384,1459,2023-11-23,Hogar,Silla,2,272446,74575
7385,45,2023-06-17,Electrodomesticos,Lavadora,2,83630,29581
7386,634,2024-10-07,Hogar,Lampara,2,286826,107295
7387,1335,2023-12-14,Deportes,Balon,1,63551,20514
7388,1379,2024-05-29,Electrodomesticos,Refrigerador,1,92872,27637
7389,942,2023-03-15,Vestuario,Zapatillas,1,47750,11021
7390,666,2024-04-26,Tecnologia,Notebook,2,133184,31133
7391,755,2023-07-28,Electrodomesticos,Lavadora,2,130112,37341
7392,957,2023-12-27,Vestuario,Chaqueta,2,166910,44899
7393,240,2024-09-09,Hogar,Silla,1,136568,39095
7394,53,2023-08-07,Hogar,Silla,2,41494,8661
7395,801,2024-03-25,Hogar,Mesa,2,300046,110996
7396,330,2023-05-08,Vestuario,Zapatillas,6,234600,46714
7397,414,2024-10-28,Tecnologia,Tablet,3,288852,53522
7398,323,2023-04-17,Tecnologia,Monitor,1,5000,1195
7399,721,2024-11-04,Deportes,Balon,2,31786,6255
7400,351,2023-04-04,Deportes,Bicicleta,2,168868,46178
7401,1351,2024-03-24,Deportes,Pesas,4,585820,121673
7402,920,2023-01-10,Vestuario,Chaqueta,3,194271,41660
7403,126,2023-10-03,Vestuario,Zapatillas,1,128374,25295
7404,217,2024-05-18,Hogar,Silla,1,131154,48617
7405,834,2023-02-20,Vestuario,Zapatillas,5,343810,97373
7406,129,2024-02-22,Tecnologia,Monitor,2,288926,92780
7407,696,2023-04-22,Deportes,Pesas,3,430230,160473
7408,1068,2023-01-06,Tecnologia,Smartphone,2,148830,51341
7409,119,2023-12-22,Deportes,Bicicleta,6,464250,173970
7410,1045,2024-02-26,Vestuario,Chaqueta,2,155166,55131
7411,967,2024-12-30,Deportes,Raqueta,4,493996,187716
7412,1247,2024-10-18,Hogar,Mesa,1,112001,38902
7413,280,2024-04-02,Deportes,Bicicleta,1,117675,32815
7414,313,2023-11-20,Electrodomesticos,Aspiradora,1,100886,35567
7415,1337,2024-02-19,Vestuario,Zapatillas,1,72437,26135
7416,94,2023-05-04,Tecnologia,Smartphone,1,46588,8688
7417,1178,2024-06-15,Deportes,Balon,1,73341,14959
7418,1019,2023-01-01,Tecnologia,Monitor,2,89666,25619
7419,472,2024-05-06,Deportes,Pesas,1,122354,42129
7420,387,2024-01-22,Deportes,Balon,1,72016,15803
7421,1133,2023-11-23,Vestuario,Chaqueta,2,193136,47764
7422,1398,2024-09-13,Deportes,Bicicleta,2,256058,62567
7423,1303,2024-05-14,Electrodomesticos,Microondas,1,155340,30590
7424,1191,2024-07-23,Deportes,Raqueta,2,37538,13371
7425,546,2024-01-02,Tecnologia,Monitor,4,414520,75713
7426,978,2023-01-31,Hogar,Lampara,1,56518,21215
7427,905,2023-01-05,Tecnologia,Monitor,3,73791,26655
7428,805,2024-01-28,Vestuario,Pantalon,3,285678,53343
7429,596,2023-09-26,Hogar,Sofa,1,102665,30132
7430,637,2023-11-19,Vestuario,Pantalon,1,97568,37003
7431,1397,2023-01-10,Deportes,Balon,1,102528,22930
7432,462,2024-11-30,Tecnologia,Notebook,2,215444,45877
7433,316,2023-10-23,Vestuario,Zapatillas,3,144366,51623
7434,956,2023-12-07,Vestuario,Chaqueta,1,123200,22890
7435,95,2023-05-06,Electrodomesticos,Refrigerador,2,127294,30599
7436,463,2023-07-10,Tecnologia,Smartphone,1,128157,27123
7437,554,2024-07-09,Vestuario,Chaqueta,2,132728,45559
7438,254,2023-02-06,Electrodomesticos,Microondas,2,173508,65341
7439,723,2024-07-23,Vestuario,Zapatillas,2,269306,55813
7440,60,2024-01-14,Electrodomesticos,Microondas,3,176982,31867
7441,318,2023-11-10,Vestuario,Chaqueta,1,132976,47277
7442,1363,2023-01-11,Vestuario,Pantalon,1,102379,35797
7443,768,2024-08-02,Hogar,Silla,1,69949,22558
7444,1288,2023-09-05,Electrodomesticos,Lavadora,1,77613,24555
7445,891,2023-11-08,Vestuario,Chaqueta,2,68038,15411
7446,572,2024-03-24,Vestuario,Pantalon,4,234092,63696
7447,901,2024-07-06,Hogar,Silla,2,204524,45620
7448,528,2024-02-14,Deportes,Balon,1,77744,27983
7449,401,2023-01-29,Tecnologia,Monitor,3,125502,31373
7450,118,2024-12-24,Electrodomesticos,Aspiradora,1,37327,12250
7451,1019,2024-07-23,Hogar,Lampara,2,134262,25928
7452,210,2024-03-01,Electrodomesticos,Lavadora,1,67352,22928
7453,1010,2024-07-22,Electrodomesticos,Aspiradora,3,160599,50766
7454,1090,2024-09-30,Electrodomesticos,Lavadora,1,134895,43412
7455,28,2023-07-13,Tecnologia,Monitor,3,274101,61359
7456,158,2023-01-03,Deportes,Raqueta,1,122115,31942
7457,891,2023-03-07,Vestuario,Chaqueta,2,215508,76324
7458,1084,2024-01-02,Deportes,Bicicleta,4,521480,108374
7459,274,2023-12-02,Hogar,Mesa,2,123130,46141
7460,526,2024-10-25,Tecnologia,Tablet,1,92942,29958
7461,589,2023-03-02,Vestuario,Polera,4,404412,116804
7462,346,2023-09-07,Hogar,Mesa,2,206004,65741
7463,202,2023-07-16,Vestuario,Polera,4,411196,97751
7464,899,2023-12-02,Deportes,Balon,1,105447,36729
7465,956,2024-11-11,Electrodomesticos,Aspiradora,2,119892,38173
7466,849,2024-08-09,Hogar,Silla,1,119279,40100
7467,537,2023-03-21,Deportes,Balon,1,90629,17196
7468,3,2023-08-20,Vestuario,Pantalon,1,160021,56273
7469,882,2024-03-25,Hogar,Mesa,1,118535,43864
7470,981,2023-07-22,Electrodomesticos,Refrigerador,1,136434,30918
7471,1035,2024-12-24,Electrodomesticos,Aspiradora,2,251328,95138
7472,1060,2023-12-01,Tecnologia,Smartphone,2,301524,57861
7473,126,2023-02-12,Tecnologia,Monitor,2,101912,23834
7474,356,2024-01-31,Tecnologia,Smartphone,1,64953,16070
7475,1146,2023-06-10,Deportes,Bicicleta,1,100775,23878
7476,877,2023-04-28,Hogar,Lampara,2,112286,38837
7477,551,2023-09-24,Hogar,Mesa,3,164448,53385
7478,255,2024-06-13,Hogar,Mesa,1,77274,27471
7479,900,2024-07-11,Hogar,Sofa,1,35661,6951
7480,158,2023-05-05,Tecnologia,Notebook,3,265185,85641
7481,1473,2023-10-08,Vestuario,Pantalon,2,96444,20360
7482,300,2024-09-04,Vestuario,Polera,3,41031,14526
7483,1281,2023-10-26,Electrodomesticos,Aspiradora,2,293736,59502
7484,598,2024-05-30,Hogar,Silla,3,490257,132450
7485,1260,2024-11-24,Deportes,Bicicleta,1,96817,17817
7486,724,2023-01-05,Electrodomesticos,Lavadora,1,26766,10113
7487,716,2024-03-15,Tecnologia,Notebook,3,311241,71192
7488,1378,2023-11-27,Hogar,Sofa,1,49770,10929
7489,1050,2023-12-08,Tecnologia,Monitor,1,60834,14179
7490,552,2024-05-27,Deportes,Pesas,4,444716,128156
7491,575,2023-06-17,Vestuario,Polera,2,222324,77001
7492,690,2024-05-03,Tecnologia,Tablet,1,63050,16574
7493,609,2023-10-28,Hogar,Silla,2,171894,33067
7494,579,2023-11-18,Vestuario,Chaqueta,4,511448,192963
7495,932,2023-05-10,Deportes,Balon,1,97564,31325
7496,641,2023-09-04,Vestuario,Chaqueta,3,406257,146600
7497,517,2024-05-06,Tecnologia,Monitor,1,101478,25004
7498,199,2024-02-04,Tecnologia,Notebook,2,147542,43280
7499,1279,2023-05-05,Tecnologia,Monitor,2,199322,70164
7500,1393,2023-08-22,Electrodomesticos,Microondas,1,145668,45897
7501,955,2024-11-30,Hogar,Sofa,2,59574,11149
7502,1402,2024-04-21,Deportes,Balon,1,40774,13801
7503,1150,2024-03-28,Vestuario,Zapatillas,1,55777,11222
7504,1334,2023-01-02,Tecnologia,Tablet,2,242746,71487
7505,1431,2024-08-11,Electrodomesticos,Microondas,3,289110,93107
7506,1321,2024-06-20,Hogar,Lampara,1,183216,51551
7507,1235,2024-07-20,Deportes,Pesas,3,389031,123527
7508,1034,2024-11-08,Vestuario,Chaqueta,1,126682,42322
7509,1185,2023-08-24,Hogar,Sofa,5,590150,149873
7510,872,2024-07-17,Tecnologia,Tablet,1,125609,41681
7511,37,2023-01-11,Vestuario,Chaqueta,1,67722,12947
7512,93,2023-03-13,Vestuario,Chaqueta,1,60133,18359
7513,1042,2024-04-25,Vestuario,Zapatillas,3,243549,65443
7514,1081,2024-12-09,Hogar,Lampara,2,100092,31616
7515,472,2023-12-04,Tecnologia,Notebook,1,33098,8899
7516,1217,2024-07-29,Electrodomesticos,Aspiradora,1,142714,34172
7517,647,2024-08-21,Deportes,Raqueta,6,778416,263935
7518,1014,2023-01-05,Hogar,Lampara,1,86725,21911
7519,238,2023-08-31,Hogar,Mesa,1,119589,23640
7520,1106,2023-09-21,Hogar,Lampara,1,44584,10292
7521,55,2023-11-24,Tecnologia,Monitor,1,100939,19371
7522,682,2024-04-06,Hogar,Sofa,2,94552,20981
7523,1021,2023-05-06,Hogar,Lampara,3,302775,67832
7524,600,2023-12-05,Deportes,Raqueta,3,83058,16309
7525,161,2023-01-18,Vestuario,Chaqueta,3,339393,86240
7526,803,2023-11-19,Deportes,Balon,3,287358,92649
7527,114,2024-07-09,Tecnologia,Notebook,3,175686,33588
7528,372,2024-06-22,Vestuario,Zapatillas,3,200634,54141
7529,776,2024-03-18,Electrodomesticos,Aspiradora,3,392535,144405
7530,1223,2023-03-31,Electrodomesticos,Aspiradora,2,257308,59998
7531,44,2024-06-26,Electrodomesticos,Aspiradora,2,206328,58140
7532,1044,2023-01-14,Vestuario,Pantalon,1,106978,34936
7533,524,2023-03-05,Hogar,Silla,1,115965,26103
7534,704,2023-07-25,Deportes,Balon,5,560020,139775
7535,1014,2024-06-09,Hogar,Silla,2,146810,54302
7536,846,2024-05-16,Vestuario,Polera,1,155391,47682
7537,20,2024-04-20,Hogar,Mesa,3,584493,122435
7538,730,2023-08-12,Hogar,Sofa,1,70500,20215
7539,509,2023-08-14,Hogar,Silla,5,507695,161143
7540,992,2023-08-15,Vestuario,Pantalon,1,87047,24967
7541,150,2024-04-03,Deportes,Bicicleta,6,455538,105100
7542,753,2024-04-16,Vestuario,Zapatillas,1,116406,30249
7543,1213,2024-01-11,Deportes,Raqueta,2,232030,81800
7544,1379,2024-05-23,Vestuario,Chaqueta,3,251163,68460
7545,1401,2023-06-23,Tecnologia,Notebook,1,77841,27289
7546,837,2023-09-01,Vestuario,Polera,1,95110,17624
7547,333,2024-12-03,Deportes,Raqueta,6,389700,70649
7548,735,2023-04-20,Deportes,Balon,4,374636,77381
7549,1439,2024-09-06,Electrodomesticos,Aspiradora,2,179666,63586
7550,474,2024-01-17,Hogar,Mesa,1,117947,44660
7551,110,2024-10-28,Tecnologia,Notebook,2,142576,32366
7552,643,2024-10-16,Vestuario,Chaqueta,3,291522,57894
7553,1018,2023-10-30,Deportes,Balon,1,138224,51793
7554,422,2024-02-01,Hogar,Silla,2,136310,28349
7555,1500,2024-08-18,Vestuario,Zapatillas,1,41046,12412
7556,157,2023-12-02,Hogar,Lampara,1,90649,28604
7557,826,2024-04-16,Tecnologia,Smartphone,4,460600,167347
7558,877,2024-11-22,Deportes,Raqueta,1,118670,24878
7559,506,2024-06-03,Hogar,Mesa,5,730385,166295
7560,300,2024-05-22,Electrodomesticos,Aspiradora,1,5000,1055
7561,844,2024-06-14,Tecnologia,Monitor,2,31792,5883
7562,405,2024-12-06,Deportes,Raqueta,4,458628,174107
7563,289,2024-03-02,Tecnologia,Monitor,2,262284,68061
7564,1019,2024-11-19,Deportes,Pesas,1,105947,29523
7565,631,2023-05-31,Tecnologia,Monitor,3,448875,170295
7566,1159,2024-09-18,Deportes,Pesas,2,193074,50950
7567,1112,2023-12-02,Hogar,Sofa,1,93089,34744
7568,515,2024-10-23,Vestuario,Pantalon,4,546452,176860
7569,363,2024-11-24,Electrodomesticos,Microondas,2,234194,44026
7570,1158,2023-03-19,Vestuario,Zapatillas,1,88713,29579
7571,1319,2023-07-31,Hogar,Silla,2,10000,2608
7572,804,2023-04-29,Electrodomesticos,Aspiradora,5,1043290,358651
7573,582,2023-06-29,Hogar,Lampara,2,302558,61906
7574,1234,2024-05-29,Deportes,Balon,1,37261,13663
7575,1142,2024-01-22,Electrodomesticos,Aspiradora,1,100771,25112
7576,815,2023-11-10,Electrodomesticos,Refrigerador,1,63209,18672
7577,333,2023-07-29,Deportes,Pesas,2,72552,19128
7578,1447,2024-08-29,Tecnologia,Smartphone,1,66696,12724
7579,786,2023-04-11,Tecnologia,Notebook,1,89604,24916
7580,138,2023-07-12,Vestuario,Zapatillas,2,79248,17811
7581,1046,2023-10-21,Deportes,Pesas,3,287916,99316
7582,922,2024-07-18,Hogar,Mesa,1,53750,9710
7583,625,2023-03-25,Vestuario,Pantalon,2,259776,70482
7584,789,2024-02-09,Deportes,Pesas,1,86705,22324
7585,781,2024-08-11,Electrodomesticos,Lavadora,3,33924,7165
7586,1025,2024-05-30,Deportes,Raqueta,6,707016,245868
7587,681,2024-08-06,Hogar,Lampara,3,241293,44715
7588,1365,2023-09-06,Tecnologia,Tablet,1,108913,20694
7589,688,2023-12-10,Tecnologia,Tablet,3,294981,100604
7590,965,2023-11-26,Hogar,Sofa,2,196494,46670
7591,642,2023-10-27,Hogar,Mesa,2,213136,50065
7592,1469,2023-10-23,Deportes,Raqueta,1,76159,19811
7593,739,2024-09-29,Vestuario,Zapatillas,1,47974,12223
7594,530,2024-01-13,Vestuario,Polera,2,324164,115782
7595,1235,2024-08-05,Electrodomesticos,Aspiradora,1,52189,15376
7596,1343,2023-01-13,Electrodomesticos,Microondas,2,206458,68147
7597,730,2023-12-11,Tecnologia,Notebook,4,407684,92065
7598,1259,2023-11-20,Electrodomesticos,Aspiradora,3,251460,65661
7599,795,2023-12-13,Hogar,Mesa,1,46106,13624
7600,933,2024-05-04,Electrodomesticos,Lavadora,8,789424,166892
7601,1033,2023-09-14,Electrodomesticos,Refrigerador,2,209858,52352
7602,301,2023-03-02,Electrodomesticos,Lavadora,4,531220,198869
7603,361,2023-02-11,Hogar,Mesa,2,169594,59849
7604,601,2024-06-09,Tecnologia,Notebook,2,144876,27805
7605,860,2023-04-10,Electrodomesticos,Refrigerador,1,94677,18710
7606,1101,2023-03-16,Hogar,Silla,1,36683,9131
7607,1305,2023-08-24,Electrodomesticos,Microondas,2,117970,35415
7608,282,2023-09-02,Electrodomesticos,Microondas,2,104158,29560
7609,188,2024-05-04,Deportes,Pesas,1,108060,37265
7610,1378,2023-12-23,Vestuario,Pantalon,1,37481,9766
7611,798,2023-04-24,Tecnologia,Smartphone,1,24668,5016
7612,1322,2023-06-11,Vestuario,Zapatillas,4,80708,25786
7613,471,2024-11-05,Vestuario,Pantalon,1,138446,49857
7614,1130,2023-07-20,Electrodomesticos,Refrigerador,1,101136,24421
7615,1336,2023-03-07,Tecnologia,Notebook,3,363099,87197
7616,1439,2023-10-04,Tecnologia,Notebook,1,117413,27266
7617,1048,2024-04-24,Vestuario,Pantalon,2,71028,23852
7618,510,2024-10-07,Deportes,Raqueta,1,115062,37832
7619,1239,2023-06-15,Tecnologia,Tablet,4,253436,54337
7620,396,2024-01-04,Hogar,Silla,1,136547,35975
7621,1398,2024-08-02,Deportes,Bicicleta,1,50208,15952
7622,26,2024-08-10,Hogar,Lampara,1,60363,11199
7623,1084,2024-05-19,Vestuario,Polera,3,357504,128576
7624,100,2024-04-02,Electrodomesticos,Aspiradora,2,170216,58133
7625,1267,2023-07-03,Electrodomesticos,Lavadora,3,352572,102376
7626,1294,2023-03-20,Tecnologia,Tablet,1,83889,21989
7627,359,2024-08-30,Deportes,Raqueta,1,97611,23604
7628,1158,2023-04-18,Vestuario,Zapatillas,3,238428,90073
7629,1453,2023-12-18,Tecnologia,Notebook,2,266122,52012
7630,1384,2023-08-06,Hogar,Mesa,1,154448,35977
7631,1005,2024-04-25,Electrodomesticos,Lavadora,1,172814,32027
7632,180,2024-06-10,Deportes,Bicicleta,3,180339,38753
7633,671,2024-08-09,Hogar,Sofa,2,164606,53875
7634,80,2023-06-16,Tecnologia,Smartphone,1,168780,42703
7635,1290,2023-10-11,Tecnologia,Monitor,1,156424,36479
7636,902,2024-03-31,Deportes,Raqueta,3,326517,113893
7637,1230,2023-12-10,Vestuario,Chaqueta,4,402652,142411
7638,901,2023-10-16,Electrodomesticos,Lavadora,4,139676,46206
7639,707,2023-04-19,Deportes,Raqueta,1,45101,10449
7640,640,2023-04-23,Vestuario,Pantalon,1,106436,33798
7641,886,2023-12-13,Tecnologia,Tablet,5,452240,135046
7642,87,2024-07-13,Electrodomesticos,Lavadora,6,539670,172391
7643,431,2023-09-15,Vestuario,Zapatillas,1,128078,28675
7644,640,2023-02-10,Deportes,Raqueta,1,102204,32023
7645,668,2024-03-06,Tecnologia,Notebook,1,38674,12988
7646,748,2023-09-19,Electrodomesticos,Lavadora,2,166876,55443
7647,1177,2024-03-30,Deportes,Pesas,3,247944,72077
7648,1288,2023-05-25,Tecnologia,Smartphone,2,149984,29931
7649,535,2024-06-30,Tecnologia,Tablet,3,78246,20341
7650,675,2023-03-15,Tecnologia,Tablet,3,221454,67693
7651,2,2023-06-13,Hogar,Lampara,3,325479,119330
7652,428,2023-10-09,Tecnologia,Smartphone,1,76880,28825
7653,296,2023-12-25,Deportes,Bicicleta,3,103137,35243
7654,173,2023-08-27,Hogar,Silla,2,292010,52634
7655,1396,2023-02-23,Vestuario,Pantalon,1,145607,48569
7656,1188,2023-04-25,Deportes,Balon,1,73811,22829
7657,1394,2023-10-07,Tecnologia,Notebook,2,231636,63023
7658,932,2023-10-20,Vestuario,Polera,1,105836,29420
7659,562,2023-01-05,Electrodomesticos,Microondas,1,64433,17658
7660,1235,2024-02-11,Hogar,Mesa,2,79202,16206
7661,942,2023-01-20,Deportes,Bicicleta,1,105413,28072
7662,385,2024-08-30,Tecnologia,Monitor,1,103380,24566
7663,445,2024-06-22,Deportes,Pesas,1,120768,31419
7664,654,2023-02-06,Vestuario,Polera,1,124822,30467
7665,892,2023-12-14,Hogar,Sofa,3,268842,64941
7666,419,2024-09-11,Vestuario,Zapatillas,4,195752,48670
7667,1077,2024-11-22,Hogar,Sofa,1,122534,46528
7668,1201,2023-10-15,Deportes,Pesas,2,403504,133595
7669,269,2024-07-01,Tecnologia,Notebook,1,48406,17277
7670,909,2023-10-27,Electrodomesticos,Refrigerador,1,113620,38458
7671,638,2023-12-25,Tecnologia,Smartphone,4,579464,132298
7672,331,2024-03-14,Tecnologia,Smartphone,1,41389,9195
7673,314,2023-02-04,Vestuario,Chaqueta,2,249124,64219
7674,483,2023-01-26,Deportes,Balon,3,344550,67938
7675,151,2024-06-23,Deportes,Balon,2,220052,83214
7676,1159,2024-11-22,Vestuario,Zapatillas,3,340227,63393
7677,632,2023-11-21,Electrodomesticos,Lavadora,1,71994,16667
7678,854,2023-12-17,Hogar,Mesa,1,32684,8606
7679,1137,2024-11-30,Electrodomesticos,Lavadora,2,186760,55096
7680,1198,2024-03-01,Deportes,Pesas,4,113108,39605
7681,1470,2023-03-03,Electrodomesticos,Aspiradora,1,66302,20058
7682,156,2023-04-26,Electrodomesticos,Refrigerador,2,206538,74732
7683,234,2023-09-22,Hogar,Sofa,5,218750,42596
7684,1242,2024-06-02,Vestuario,Polera,3,218556,66998
7685,1324,2024-02-19,Deportes,Raqueta,1,170012,38224
7686,173,2024-04-11,Vestuario,Zapatillas,1,64833,18369
7687,455,2023-10-08,Hogar,Mesa,1,71629,24097
7688,1408,2023-07-20,Tecnologia,Monitor,6,385176,88167
7689,1030,2024-07-11,Hogar,Silla,1,85412,24618
7690,690,2023-03-24,Tecnologia,Tablet,3,224496,46910
7691,1119,2023-07-05,Tecnologia,Notebook,1,90470,34213
7692,71,2023-05-21,Tecnologia,Monitor,1,112342,30541
7693,1014,2024-01-21,Hogar,Silla,2,304014,78083
7694,625,2024-02-14,Tecnologia,Tablet,2,203790,74501
7695,1027,2023-06-30,Vestuario,Zapatillas,3,239130,50586
7696,715,2024-04-24,Deportes,Balon,3,292422,102501
7697,759,2023-02-21,Deportes,Pesas,3,320661,68569
7698,910,2023-01-06,Electrodomesticos,Lavadora,2,171220,60161
7699,851,2023-10-09,Vestuario,Polera,1,61947,20903
7700,783,2024-08-22,Hogar,Mesa,3,256833,46373
7701,464,2023-11-23,Hogar,Lampara,1,119762,45089
7702,252,2023-12-23,Electrodomesticos,Aspiradora,1,91693,20027
7703,593,2024-06-20,Hogar,Silla,2,133200,48465
7704,1178,2024-11-08,Tecnologia,Smartphone,3,328443,99978
7705,1008,2024-10-26,Hogar,Sofa,1,95684,35336
7706,261,2023-11-20,Electrodomesticos,Microondas,1,122649,40842
7707,1187,2024-04-24,Vestuario,Zapatillas,3,338352,113048
7708,10,2024-09-20,Electrodomesticos,Lavadora,1,37738,8690
7709,1310,2023-02-19,Hogar,Mesa,2,175894,55334
7710,991,2024-08-13,Deportes,Balon,1,29018,5611
7711,423,2024-10-09,Tecnologia,Smartphone,4,415528,92448
7712,122,2023-01-25,Vestuario,Zapatillas,1,5000,1319
7713,402,2024-10-01,Tecnologia,Monitor,3,489741,130167
7714,462,2023-01-17,Hogar,Lampara,3,366342,71612
7715,784,2024-09-07,Deportes,Raqueta,1,166545,59923
7716,383,2023-12-22,Hogar,Lampara,4,254736,93316
7717,996,2023-08-28,Electrodomesticos,Microondas,1,19326,6369
7718,429,2023-07-06,Electrodomesticos,Microondas,1,37851,11573
7719,1134,2024-01-03,Deportes,Balon,5,261685,80579
7720,326,2023-11-20,Vestuario,Polera,2,49606,16320
7721,1046,2024-12-21,Tecnologia,Monitor,1,76847,16015
7722,1232,2023-07-02,Deportes,Balon,1,152450,55721
7723,728,2024-03-11,Vestuario,Polera,3,169722,61119
7724,791,2023-12-26,Tecnologia,Tablet,2,170538,56679
7725,412,2023-03-21,Deportes,Pesas,2,28952,7529
7726,1309,2023-01-17,Vestuario,Chaqueta,1,79817,24469
7727,576,2024-06-10,Hogar,Mesa,3,260325,84186
7728,1226,2024-04-21,Deportes,Pesas,4,378372,71810
7729,604,2024-08-16,Tecnologia,Monitor,5,578685,154995
7730,589,2023-02-14,Tecnologia,Monitor,1,94561,31583
7731,850,2023-05-12,Tecnologia,Tablet,3,231354,81183
7732,645,2023-01-04,Electrodomesticos,Lavadora,1,56479,13201
7733,1351,2023-06-24,Electrodomesticos,Lavadora,2,132788,46342
7734,1114,2023-06-01,Hogar,Lampara,2,232198,86721
7735,1409,2024-07-24,Hogar,Sofa,4,466148,90238
