fecha,categoria,region,segmento,ventas,beneficio
2024-04-11,Deportes,Centro,Retail,57838,18221
2023-12-18,Deportes,Centro,Retail,66139,21411
2023-06-12,Electrodomesticos,Centro,Empresa,73368,11229
2023-05-24,Electrodomesticos,Sur,Empresa,220948,35132
2023-10-05,Electrodomesticos,Norte,Retail,101755,17318
2024-02-08,Hogar,Norte,Empresa,101853,28156
2023-03-28,Electrodomesticos,Norte,Empresa,217718,37592
2024-03-25,Deportes,Centro,Empresa,10000,2985
2024-10-21,Vestuario,Norte,Retail,35159,11661
2024-11-10,Deportes,Centro,Retail,43843,11561
2023-09-04,Electrodomesticos,Centro,Empresa,207612,43168
2023-03-28,Deportes,Sur,Retail,100959,27275
2023-08-01,Deportes,Norte,Retail,53812,15481
2023-01-06,Tecnologia,Centro,Retail,221958,54276
2023-04-18,Vestuario,Norte,Empresa,54490,22904
2024-06-21,Deportes,Norte,Empresa,64991,20348
2024-04-11,Electrodomesticos,Centro,Retail,138641,22405
2023-04-28,Deportes,Norte,Empresa,53887,15318
2024-03-30,Electrodomesticos,Centro,Empresa,244172,37098
2023-04-04,Vestuario,Sur,Retail,45404,13989
2024-04-25,Vestuario,Sur,Empresa,51688,18715
2024-04-04,Tecnologia,Centro,Empresa,126838,30640
2023-08-03,Deportes,Sur,Empresa,66687,19547
2024-09-29,Hogar,Norte,Retail,72442,20756
2024-10-14,Vestuario,Sur,Retail,33474,12402
2023-02-08,Vestuario,Sur,Retail,44971,14624
2023-01-30,Vestuario,Sur,Empresa,53460,18754
2024-05-04,Tecnologia,Sur,Empresa,321204,65625
2024-01-10,Tecnologia,Centro,Empresa,179675,41391
2024-01-11,Hogar,Norte,Retail,76439,23325
2023-01-08,Hogar,Sur,Retail,87714,27466
2023-05-30,Vestuario,Centro,Empresa,38097,13823
2023-07-13,Electrodomesticos,Norte,Empresa,244647,40914
2023-02-20,Deportes,Sur,Empresa,95980,27524
2024-02-21,Tecnologia,Centro,Empresa,141983,29887
2024-01-19,Deportes,Norte,Retail,35653,12526
2023-05-28,Hogar,Norte,Empresa,87442,22026
2024-03-05,Vestuario,Centro,Retail,37819,13872
2023-08-21,Vestuario,Sur,Empresa,51925,15470
2023-05-26,Tecnologia,Norte,Retail,292779,67997
2023-05-06,Electrodomesticos,Sur,Empresa,114059,20365
2023-12-05,Vestuario,Sur,Retail,42134,13714
2024-04-09,Deportes,Norte,Retail,46842,16531
2024-12-17,Hogar,Centro,Retail,64025,18568
2024-06-18,Electrodomesticos,Norte,Empresa,130767,21367
2024-09-14,Vestuario,Sur,Retail,49022,17510
2024-03-09,Hogar,Centro,Retail,65785,19455
2024-02-23,Tecnologia,Centro,Empresa,184219,39523
2024-05-06,Deportes,Centro,Retail,40903,11892
2023-03-25,Vestuario,Sur,Empresa,10000,3345
2023-05-05,Hogar,Sur,Empresa,129004,34788
2024-06-30,Hogar,Sur,Empresa,96643,28523
2023-10-06,Deportes,Centro,Retail,78673,23790
2023-03-11,Deportes,Sur,Empresa,56644,15699
2023-07-27,Electrodomesticos,Centro,Empresa,131198,22128
2024-03-07,Tecnologia,Sur,Retail,105903,27257
2024-08-23,Tecnologia,Sur,Retail,213032,46179
2024-09-28,Vestuario,Norte,Retail,65205,21817
2024-08-26,Electrodomesticos,Norte,Empresa,128447,26938
2024-07-28,Hogar,Sur,Empresa,98912,28885
2024-06-18,Vestuario,Norte,Empresa,46743,17130
2023-07-01,Deportes,Norte,Empresa,70371,19922
2024-09-29,Tecnologia,Norte,Retail,131336,33109
2024-11-09,Electrodomesticos,Sur,Retail,181174,34562
2024-06-12,Deportes,Centro,Retail,71214,23454
2024-04-05,Deportes,Sur,Empresa,84519,21240
2024-10-28,Vestuario,Sur,Empresa,45493,16808
2023-02-06,Deportes,Sur,Retail,52156,16630
2024-08-27,Hogar,Centro,Empresa,57091,16662
2023-04-19,Vestuario,Sur,Empresa,44396,15013
2023-01-01,Hogar,Centro,Retail,135298,31500
2024-05-26,Deportes,Norte,Empresa,76690,21509
2023-09-24,Hogar,Centro,Retail,79040,22778
2024-01-18,Tecnologia,Sur,Empresa,175794,45882
2024-04-23,Deportes,Centro,Empresa,78884,24507
2023-09-22,Hogar,Norte,Retail,104625,27896
2023-05-09,Tecnologia,Sur,Empresa,322517,80879
2023-04-14,Hogar,Sur,Retail,70562,20224
2024-08-11,Electrodomesticos,Centro,Empresa,129828,20216
2024-12-13,Electrodomesticos,Norte,Retail,256233,37200
2023-08-13,Hogar,Centro,Empresa,127218,36920
2023-05-17,Hogar,Norte,Retail,23930,6833
2023-05-25,Vestuario,Norte,Retail,33486,11246
2023-08-10,Electrodomesticos,Norte,Retail,114080,20657
2023-11-18,Vestuario,Sur,Empresa,48016,17890
2024-01-08,Vestuario,Sur,Retail,54472,21150
2023-03-03,Electrodomesticos,Norte,Empresa,214571,37863
2024-09-16,Tecnologia,Sur,Retail,223267,46782
2023-07-21,Tecnologia,Centro,Empresa,216784,53158
2024-03-02,Tecnologia,Norte,Retail,124223,29097
2024-10-24,Deportes,Norte,Retail,60072,18532
2024-11-22,Deportes,Sur,Empresa,91627,26518
2023-12-06,Tecnologia,Sur,Retail,164771,44085
2024-01-01,Deportes,Norte,Retail,19297,7012
2024-07-24,Vestuario,Centro,Retail,79480,24023
2023-04-13,Deportes,Norte,Retail,107351,31878
2023-07-17,Deportes,Centro,Empresa,47940,14910
2023-08-21,Hogar,Centro,Retail,54326,15643
2023-08-07,Deportes,Centro,Empresa,91329,28315
2024-03-24,Hogar,Sur,Empresa,159253,45568
2023-05-20,Deportes,Centro,Empresa,47118,15666
2023-06-23,Vestuario,Norte,Retail,37283,13067
2023-02-25,Tecnologia,Centro,Retail,200230,48266
2024-07-11,Deportes,Sur,Retail,35531,11934
2023-05-23,Deportes,Centro,Empresa,46470,16028
2024-06-04,Hogar,Norte,Retail,68375,23215
2023-07-16,Tecnologia,Norte,Retail,118710,25189
2023-09-10,Hogar,Sur,Empresa,125321,39116
2023-02-23,Hogar,Centro,Empresa,92660,29480
2023-07-26,Hogar,Centro,Retail,100638,30721
2023-12-20,Vestuario,Centro,Empresa,45190,16361
2023-04-22,Vestuario,Norte,Retail,46313,13192
2023-04-21,Tecnologia,Centro,Empresa,177537,36462
2024-05-01,Deportes,Centro,Empresa,98689,26803
2024-12-20,Tecnologia,Centro,Empresa,112563,26577
2024-12-30,Deportes,Centro,Empresa,52678,15179
2023-06-05,Vestuario,Sur,Empresa,29964,10686
2023-06-03,Hogar,Centro,Retail,97083,26103
2024-01-25,Hogar,Centro,Retail,102702,26007
2023-05-26,Hogar,Norte,Retail,38466,8641
2024-02-25,Hogar,Sur,Empresa,90607,24029
2024-08-02,Hogar,Sur,Empresa,80056,24355
2024-04-29,Electrodomesticos,Norte,Empresa,130242,26110
2024-08-22,Electrodomesticos,Centro,Empresa,162119,30632
2023-05-04,Tecnologia,Sur,Retail,218102,46054
2023-10-29,Vestuario,Centro,Retail,27757,6516
2023-06-12,Tecnologia,Sur,Empresa,56439,12801
2024-07-10,Electrodomesticos,Norte,Retail,214322,32422
2023-09-18,Hogar,Norte,Empresa,100475,26996
2023-04-17,Tecnologia,Norte,Retail,218772,51138
2023-01-14,Vestuario,Sur,Retail,38787,13761
2024-12-12,Hogar,Sur,Retail,106591,29221
2023-12-19,Vestuario,Sur,Empresa,10000,3504
2024-01-19,Vestuario,Sur,Empresa,31704,10132
2023-09-24,Tecnologia,Centro,Retail,171747,39258
2023-12-19,Hogar,Centro,Retail,47532,13785
2024-01-12,Vestuario,Norte,Empresa,45248,17022
2024-07-11,Deportes,Norte,Retail,50479,14826
2023-08-26,Electrodomesticos,Sur,Empresa,160102,25888
2023-08-23,Hogar,Norte,Retail,95613,24694
2023-03-15,Hogar,Sur,Empresa,68563,17565
2023-06-19,Hogar,Norte,Retail,86929,24210
2023-02-07,Deportes,Sur,Empresa,99489,31439
2023-12-19,Deportes,Sur,Empresa,61935,16931
2024-09-25,Vestuario,Norte,Empresa,29285,11081
2024-10-12,Tecnologia,Sur,Empresa,209826,48908
2024-12-19,Vestuario,Sur,Retail,56331,23454
2023-09-25,Vestuario,Norte,Retail,64937,24743
2023-09-30,Vestuario,Norte,Retail,29771,9241
2023-02-28,Electrodomesticos,Norte,Retail,217497,38806
2023-11-18,Vestuario,Norte,Retail,82079,26659
2023-10-13,Hogar,Centro,Retail,112366,37556
2024-12-06,Tecnologia,Norte,Retail,151907,34110
2024-03-27,Deportes,Sur,Empresa,49862,15490
2024-10-13,Hogar,Centro,Empresa,87954,25022
2024-10-15,Vestuario,Norte,Retail,29283,11120
2024-08-11,Hogar,Centro,Retail,95077,25676
2024-11-07,Hogar,Centro,Retail,73121,22276
2023-04-02,Hogar,Sur,Empresa,103986,29367
2023-02-02,Deportes,Centro,Retail,85565,26376
2024-09-04,Deportes,Centro,Retail,41312,11059
2024-01-17,Deportes,Norte,Empresa,66428,19583
2023-04-21,Vestuario,Norte,Empresa,34518,13688
2023-07-06,Hogar,Norte,Empresa,125953,38532
2024-02-01,Hogar,Centro,Empresa,120956,35566
2023-09-11,Deportes,Norte,Empresa,77568,25645
2023-06-25,Deportes,Norte,Retail,36240,9758
2023-08-08,Hogar,Centro,Empresa,56314,13209
2023-01-12,Tecnologia,Norte,Empresa,144430,37077
2024-12-23,Electrodomesticos,Norte,Retail,28796,4627
2024-06-20,Hogar,Centro,Empresa,111557,29832
2023-12-06,Electrodomesticos,Sur,Empresa,158952,28457
2023-01-12,Deportes,Centro,Retail,71437,20599
2023-11-04,Deportes,Centro,Retail,47491,13046
2024-09-14,Hogar,Centro,Empresa,33021,7744
2023-08-03,Electrodomesticos,Sur,Retail,313014,55794
2023-01-16,Tecnologia,Centro,Retail,334361,67112
2024-05-21,Electrodomesticos,Norte,Retail,159002,34966
2024-12-25,Deportes,Centro,Empresa,69599,22863
2023-07-10,Hogar,Centro,Empresa,66821,21591
2024-03-15,Electrodomesticos,Sur,Retail,144167,26982
2024-11-28,Electrodomesticos,Norte,Empresa,163992,27258
2024-09-09,Electrodomesticos,Centro,Empresa,193896,40506
2024-02-21,Deportes,Norte,Empresa,65703,18318
2024-04-03,Electrodomesticos,Centro,Empresa,102582,21377
2024-01-09,Electrodomesticos,Sur,Empresa,263399,48333
2024-07-07,Hogar,Centro,Retail,66070,18875
2023-10-07,Tecnologia,Sur,Retail,49083,11713
2023-10-17,Electrodomesticos,Centro,Empresa,221053,32893
2024-04-12,Vestuario,Centro,Retail,29193,9696
2023-07-18,Tecnologia,Sur,Empresa,186888,38926
2024-06-25,Deportes,Sur,Empresa,79254,20825
2024-01-07,Electrodomesticos,Centro,Retail,201041,33365
2024-05-08,Hogar,Norte,Empresa,49456,12897
2023-01-06,Vestuario,Norte,Retail,54479,17338
2024-09-05,Tecnologia,Norte,Retail,305067,65537
2024-05-27,Hogar,Sur,Retail,75178,21209
2023-10-05,Hogar,Norte,Retail,69609,20501
2023-08-25,Vestuario,Sur,Empresa,55856,19892
2024-03-07,Tecnologia,Centro,Empresa,127636,25067
2024-01-31,Electrodomesticos,Centro,Retail,69091,10750
2023-11-02,Deportes,Norte,Retail,81348,24271
2023-12-04,Deportes,Norte,Empresa,41804,12882
2024-09-03,Tecnologia,Sur,Retail,316686,76417
2023-02-08,Hogar,Sur,Retail,96593,23755
2024-12-30,Hogar,Sur,Retail,88742,31235
2024-09-05,Vestuario,Sur,Empresa,79388,31562
2023-01-21,Tecnologia,Centro,Retail,201531,42549
2023-01-26,Hogar,Centro,Retail,110588,27463
2024-08-07,Deportes,Norte,Empresa,84068,23507
2023-12-25,Tecnologia,Centro,Empresa,234264,45380
2023-02-04,Tecnologia,Sur,Retail,126325,27891
2024-10-03,Electrodomesticos,Sur,Retail,206867,35992
2023-03-12,Electrodomesticos,Centro,Retail,28274,4006
2024-07-02,Deportes,Norte,Retail,10000,3284
2024-02-01,Electrodomesticos,Centro,Empresa,261643,52095
2023-07-22,Deportes,Sur,Empresa,81429,27703
2024-02-24,Tecnologia,Centro,Retail,268099,61383
2023-05-27,Tecnologia,Sur,Empresa,254603,59654
2023-04-01,Hogar,Norte,Empresa,130597,30398
2023-07-13,Vestuario,Norte,Empresa,46672,17314
2023-03-17,Deportes,Centro,Retail,17266,4497
2024-06-24,Tecnologia,Centro,Retail,171029,37438
2024-10-05,Vestuario,Centro,Empresa,26467,8821
2024-01-22,Tecnologia,Centro,Empresa,196855,45574
2024-06-17,Deportes,Sur,Retail,95287,24451
2024-05-17,Tecnologia,Centro,Empresa,257660,53443
2023-02-01,Deportes,Centro,Empresa,17041,5515
2024-01-07,Vestuario,Norte,Retail,48148,18194
2023-04-04,Hogar,Norte,Retail,54258,13942
2023-11-17,Tecnologia,Centro,Empresa,147931,35148
2024-06-23,Hogar,Centro,Retail,42156,12498
2024-09-16,Hogar,Centro,Empresa,83449,23783
2023-01-19,Tecnologia,Sur,Retail,214677,42739
2023-05-08,Deportes,Norte,Retail,82009,28214
2024-01-02,Vestuario,Sur,Empresa,50211,19119
2024-07-10,Hogar,Norte,Retail,77411,17724
2024-09-29,Hogar,Centro,Retail,123224,31103
2024-04-16,Electrodomesticos,Norte,Empresa,142891,29046
2023-10-28,Tecnologia,Norte,Empresa,185174,45461
2024-07-22,Electrodomesticos,Sur,Retail,260950,49866
2023-05-16,Hogar,Centro,Empresa,98745,33630
2023-04-03,Hogar,Centro,Retail,38052,11053
2023-08-14,Vestuario,Centro,Empresa,36925,15194
2023-01-15,Vestuario,Sur,Retail,39789,14333
2024-04-12,Electrodomesticos,Norte,Retail,249225,45457
2023-09-03,Electrodomesticos,Sur,Retail,157349,26576
2024-07-26,Deportes,Sur,Empresa,38920,9782
2024-12-17,Deportes,Centro,Retail,74863,18315
2024-09-15,Deportes,Norte,Retail,34901,10440
2024-06-13,Electrodomesticos,Centro,Retail,147614,28251
2024-09-28,Tecnologia,Sur,Retail,130418,35135
2023-04-07,Tecnologia,Norte,Retail,178799,40039
2023-08-16,Electrodomesticos,Norte,Empresa,224659,39368
2024-10-04,Electrodomesticos,Centro,Retail,163547,30221
2023-03-19,Hogar,Norte,Empresa,70198,18521
2023-02-27,Vestuario,Sur,Empresa,45076,15351
2024-09-28,Deportes,Norte,Empresa,57667,14030
2024-07-27,Electrodomesticos,Centro,Empresa,163119,22950
2024-10-06,Vestuario,Norte,Empresa,48770,17072
2023-07-17,Electrodomesticos,Norte,Retail,152203,27616
2024-09-13,Hogar,Sur,Empresa,110493,28302
2024-04-18,Hogar,Norte,Retail,75165,23990
2023-04-11,Tecnologia,Sur,Retail,117028,24353
2023-12-25,Vestuario,Norte,Empresa,47159,16299
2024-01-23,Deportes,Norte,Empresa,68325,20873
2023-06-10,Vestuario,Sur,Empresa,36496,13023
2024-08-16,Hogar,Sur,Empresa,164429,47796
2023-05-27,Vestuario,Sur,Empresa,47104,16439
2023-01-11,Hogar,Norte,Retail,70310,21895
2023-02-21,Deportes,Sur,Empresa,69628,17910
2024-07-22,Hogar,Sur,Retail,98182,28925
2023-03-14,Deportes,Norte,Retail,53390,16076
2024-04-09,Electrodomesticos,Centro,Empresa,89699,16075
2023-10-25,Deportes,Norte,Retail,72013,24130
2023-06-07,Hogar,Sur,Retail,101566,26302
2024-05-25,Vestuario,Sur,Empresa,32805,13576
2024-12-15,Electrodomesticos,Norte,Empresa,162217,28500
2023-12-06,Tecnologia,Centro,Empresa,275587,69677
2023-05-21,Hogar,Centro,Empresa,133680,37473
2024-04-16,Hogar,Sur,Empresa,80123,22853
2023-03-20,Deportes,Norte,Retail,18000,5165
2023-11-19,Vestuario,Norte,Empresa,71549,24266
2024-01-16,Vestuario,Norte,Retail,53499,20122
2024-09-23,Hogar,Norte,Empresa,20540,6658
2024-08-03,Vestuario,Centro,Retail,20250,6225
2024-02-14,Deportes,Sur,Empresa,45211,14960
2023-12-03,Hogar,Norte,Retail,137051,30832
2023-03-20,Vestuario,Sur,Retail,66202,24451
2023-09-06,Vestuario,Centro,Empresa,42260,15807
2023-03-05,Tecnologia,Sur,Empresa,112230,27211
2023-07-27,Vestuario,Norte,Retail,75107,21693
2024-12-15,Electrodomesticos,Centro,Empresa,157236,26491
2023-11-01,Vestuario,Centro,Retail,38434,13758
2024-12-08,Tecnologia,Centro,Empresa,227797,55367
2024-01-03,Deportes,Centro,Empresa,97649,26587
2023-08-10,Vestuario,Norte,Empresa,50158,18638
2023-05-26,Electrodomesticos,Norte,Empresa,126288,25440
2023-03-06,Electrodomesticos,Centro,Empresa,214726,37841
2024-01-28,Hogar,Centro,Retail,40003,13896
2023-07-13,Vestuario,Sur,Retail,21594,8874
2023-07-15,Vestuario,Sur,Retail,31371,11288
2024-01-13,Deportes,Centro,Empresa,75957,20915
2023-04-28,Hogar,Centro,Retail,59618,17296
2024-07-13,Vestuario,Centro,Retail,47147,15585
2023-09-14,Deportes,Sur,Retail,62264,16425
2024-09-25,Hogar,Centro,Empresa,73544,18024
2024-06-15,Vestuario,Centro,Empresa,48655,15048
2024-08-11,Deportes,Norte,Empresa,60294,20718
2024-11-21,Hogar,Centro,Retail,128692,36913
2023-02-28,Electrodomesticos,Norte,Empresa,220825,34013
2024-11-27,Hogar,Centro,Empresa,46552,11340
2023-02-17,Vestuario,Norte,Retail,47594,15596
2024-08-30,Deportes,Norte,Retail,24497,8025
2024-07-22,Deportes,Centro,Empresa,82290,24522
2023-07-14,Deportes,Sur,Empresa,103768,32870
2023-07-09,Deportes,Sur,Empresa,59129,14984
2023-05-20,Tecnologia,Centro,Empresa,193985,43096
2024-01-18,Deportes,Norte,Retail,28827,9193
2023-08-31,Vestuario,Centro,Retail,35108,11870
2023-04-26,Hogar,Centro,Empresa,80860,21665
2023-03-08,Deportes,Norte,Retail,71459,21690
2023-05-21,Deportes,Norte,Empresa,89539,24588
2023-02-25,Vestuario,Norte,Empresa,47978,16853
2024-05-24,Vestuario,Norte,Empresa,27771,9584
2024-07-28,Hogar,Norte,Retail,63562,16688
2024-04-30,Electrodomesticos,Norte,Retail,187719,34275
2023-11-03,Hogar,Norte,Retail,145766,38952
2024-02-05,Electrodomesticos,Norte,Retail,176623,31196
2023-09-12,Vestuario,Norte,Empresa,35933,11332
2023-04-10,Vestuario,Norte,Empresa,64232,19161
2023-07-08,Vestuario,Norte,Empresa,78166,27525
2024-01-22,Vestuario,Centro,Retail,10000,3561
2023-09-19,Vestuario,Norte,Retail,58481,20192
2023-02-09,Tecnologia,Centro,Retail,396557,87992
2024-12-06,Deportes,Norte,Retail,48672,12257
2023-05-05,Deportes,Norte,Retail,49955,16047
2024-04-26,Deportes,Sur,Retail,56776,15231
2023-04-15,Electrodomesticos,Sur,Empresa,139330,24276
2023-08-05,Hogar,Sur,Empresa,77547,27219
2023-06-07,Electrodomesticos,Sur,Empresa,173537,37995
2023-01-23,Vestuario,Norte,Retail,18059,6222
2024-07-04,Deportes,Centro,Empresa,75865,23125
2024-01-28,Deportes,Centro,Empresa,54807,14925
2024-09-18,Vestuario,Norte,Retail,51342,18571
2023-11-20,Hogar,Sur,Retail,147132,44917
2023-07-15,Tecnologia,Centro,Retail,175836,40527
2024-09-23,Electrodomesticos,Sur,Retail,145363,26366
2023-03-31,Vestuario,Norte,Empresa,84608,26162
2024-03-16,Electrodomesticos,Centro,Empresa,82668,17243
2023-12-06,Electrodomesticos,Sur,Empresa,140366,23453
2024-08-24,Vestuario,Sur,Retail,56306,18484
2023-08-31,Electrodomesticos,Sur,Empresa,105256,19362
2024-10-07,Vestuario,Norte,Retail,68713,26345
2023-10-17,Vestuario,Centro,Retail,39012,14200
2023-03-30,Tecnologia,Sur,Empresa,185903,36018
2023-04-08,Electrodomesticos,Centro,Retail,121485,23569
2023-01-03,Deportes,Norte,Empresa,101462,34612
2023-06-10,Deportes,Norte,Retail,77742,24414
2024-06-30,Hogar,Sur,Empresa,62925,19396
2023-04-30,Hogar,Sur,Retail,105503,28329
2023-06-30,Electrodomesticos,Sur,Empresa,127625,21467
2024-10-07,Vestuario,Norte,Retail,40564,15337
2023-01-21,Deportes,Sur,Empresa,97639,29528
2024-10-17,Deportes,Norte,Empresa,59795,20121
2023-07-22,Tecnologia,Sur,Retail,214197,40092
2024-11-30,Vestuario,Sur,Empresa,45963,19897
2023-09-26,Electrodomesticos,Norte,Empresa,143163,23767
2024-03-09,Tecnologia,Norte,Retail,223311,52504
2023-03-03,Vestuario,Norte,Empresa,13577,4419
2024-04-02,Electrodomesticos,Centro,Retail,63333,12581
2024-12-16,Hogar,Centro,Retail,41716,10937
2024-06-25,Tecnologia,Centro,Retail,225152,48663
2023-07-31,Tecnologia,Norte,Retail,211002,46313
2024-05-30,Tecnologia,Norte,Retail,166282,32458
2023-08-13,Tecnologia,Norte,Empresa,157435,34736
2024-06-09,Electrodomesticos,Sur,Retail,206608,29864
2023-04-27,Deportes,Norte,Retail,96264,30752
2024-11-18,Vestuario,Centro,Retail,29945,12142
2023-10-07,Deportes,Centro,Empresa,63066,16444
2023-05-18,Tecnologia,Sur,Empresa,109492,25279
2023-06-23,Vestuario,Centro,Retail,45721,16129
2024-06-06,Vestuario,Sur,Empresa,27358,8650
2023-08-10,Electrodomesticos,Norte,Retail,136543,24012
2024-10-27,Tecnologia,Centro,Empresa,247519,55793
2024-04-24,Vestuario,Sur,Empresa,53582,15783
2023-03-25,Electrodomesticos,Sur,Empresa,163749,29184
2024-03-12,Hogar,Centro,Retail,142175,36543
2023-06-24,Vestuario,Centro,Retail,47243,16639
2024-01-03,Tecnologia,Centro,Empresa,245550,63350
2023-06-17,Vestuario,Sur,Empresa,47141,17010
2024-09-15,Electrodomesticos,Centro,Empresa,133843,19265
2023-02-24,Hogar,Norte,Retail,74895,20730
2024-10-22,Vestuario,Centro,Empresa,52961,14646
2023-11-01,Electrodomesticos,Norte,Retail,149069,29405
2023-05-20,Hogar,Sur,Empresa,94171,24766
2023-08-16,Tecnologia,Centro,Retail,243366,57305
2023-02-05,Vestuario,Norte,Empresa,22536,6438
2023-12-20,Hogar,Norte,Empresa,87952,26661
2023-08-08,Vestuario,Norte,Empresa,32422,12092
2023-12-09,Hogar,Sur,Retail,111578,26800
2024-03-18,Vestuario,Centro,Retail,45916,14151
2024-08-14,Hogar,Norte,Retail,76904,23064
2023-12-01,Electrodomesticos,Centro,Retail,321787,60423
2024-07-21,Deportes,Sur,Retail,10000,3074
2024-07-26,Tecnologia,Centro,Empresa,198754,44526
2023-06-03,Electrodomesticos,Norte,Retail,108644,20441
2023-06-08,Deportes,Centro,Retail,39122,9691
2024-08-25,Deportes,Sur,Empresa,48641,14379
2024-01-12,Vestuario,Centro,Retail,41923,16714
2023-12-01,Deportes,Centro,Empresa,88127,24671
2024-01-25,Vestuario,Centro,Empresa,55897,18177
2024-02-20,Vestuario,Norte,Empresa,65312,20759
2023-11-20,Vestuario,Centro,Empresa,76671,29470
2023-09-18,Hogar,Norte,Empresa,105825,29051
2023-10-02,Tecnologia,Sur,Retail,166391,36057
2023-06-29,Hogar,Norte,Retail,109623,29261
2024-06-11,Tecnologia,Sur,Empresa,132499,33127
2023-03-14,Hogar,Sur,Empresa,91607,20451
2024-02-10,Tecnologia,Sur,Retail,78351,18661
2023-02-20,Deportes,Centro,Retail,57027,17799
2024-01-05,Electrodomesticos,Centro,Retail,159209,31264
2024-09-01,Electrodomesticos,Sur,Retail,162989,31327
2023-03-13,Electrodomesticos,Norte,Empresa,74368,13413
2023-04-06,Tecnologia,Norte,Retail,135070,25157
2023-07-22,Hogar,Sur,Empresa,86265,26838
2023-07-30,Hogar,Norte,Retail,125529,37304
2023-06-05,Electrodomesticos,Sur,Empresa,113386,20793
2024-09-21,Tecnologia,Centro,Retail,114852,23789
2023-02-18,Hogar,Centro,Empresa,161592,40030
2023-11-09,Deportes,Sur,Retail,70789,17168
2023-08-27,Tecnologia,Centro,Retail,106949,22332
2024-10-05,Deportes,Norte,Retail,56184,17363
2024-01-14,Hogar,Norte,Empresa,62183,18184
2024-04-20,Tecnologia,Norte,Empresa,134145,31175
2023-03-07,Electrodomesticos,Sur,Empresa,57126,9832
2023-03-06,Vestuario,Norte,Retail,56086,19327
2024-04-15,Deportes,Sur,Empresa,33619,11455
2023-04-21,Hogar,Norte,Retail,75939,23535
2023-06-16,Tecnologia,Norte,Empresa,256091,58971
2024-03-13,Tecnologia,Sur,Retail,197921,41307
2023-12-08,Electrodomesticos,Centro,Empresa,198607,30575
2024-03-09,Vestuario,Sur,Empresa,28250,8618
2024-09-16,Deportes,Norte,Retail,48022,16499
2024-05-30,Vestuario,Norte,Empresa,21569,6421
2024-12-29,Hogar,Centro,Retail,111604,31488
2024-04-02,Deportes,Centro,Retail,37473,10371
2024-09-18,Electrodomesticos,Norte,Retail,134188,25178
2024-06-17,Electrodomesticos,Sur,Empresa,145000,29634
2024-11-20,Deportes,Centro,Retail,75179,22928
2023-07-28,Electrodomesticos,Norte,Empresa,117211,17731
2023-01-03,Electrodomesticos,Sur,Retail,132846,17882
2023-07-04,Tecnologia,Norte,Retail,140325,35864
2023-10-15,Vestuario,Centro,Retail,61880,22747
2023-05-08,Hogar,Centro,Empresa,87123,26920
