fecha,region,categoria,canal,dispositivo,segmento_cliente,sessions,conversions,conversion_rate,unidades_vendidas,precio_promedio,ventas_monto,nps
2024-10-18,Norte,Hogar,Email,Tablet,Nuevo,493,6,0.0122,7,90875,545249,37
2024-10-05,Norte,Deportes,Social,Tablet,Recurrente,269,8,0.0297,13,71099,568789,40
2024-06-30,Norte,Tecnologia,Organico,Tablet,Recurrente,666,13,0.0195,17,183021,2379273,32
2024-05-15,Norte,Deportes,Organico,Mobile,Nuevo,778,10,0.0129,10,64414,644144,54
2024-04-28,Norte,Tecnologia,Pago,Mobile,Nuevo,738,16,0.0217,16,209272,3348359,47
2025-08-07,Centro,Vestuario,Organico,Tablet,Recurrente,1053,40,0.038,41,43145,1725783,27
2024-10-24,Norte,Hogar,Pago,Desktop,Nuevo,475,15,0.0316,19,96264,1443953,48
2024-04-02,Centro,Vestuario,Referido,Tablet,Nuevo,696,15,0.0216,22,43023,645349,26
2025-07-30,Centro,Deportes,Email,Desktop,Nuevo,596,16,0.0268,17,52728,843652,37
2025-08-13,Centro,Hogar,Social,Tablet,Nuevo,459,7,0.0153,9,72248,505736,42
2025-12-28,Centro,Deportes,Pago,Mobile,Nuevo,1039,16,0.0154,16,59789,956623,22
2025-04-18,Centro,Deportes,Pago,Mobile,Nuevo,816,19,0.0233,19,51288,974472,39
2024-11-05,Sur,Vestuario,Referido,Tablet,Nuevo,411,8,0.0195,9,56380,451036,46
2024-11-06,Centro,Vestuario,Pago,Mobile,Recurrente,1567,27,0.0172,30,41486,1120129,39
2025-08-26,Sur,Electrodomesticos,Social,Desktop,Recurrente,935,12,0.0128,12,165822,1989862,39
2025-05-03,Sur,Hogar,Referido,Tablet,Nuevo,249,6,0.0241,11,76113,456680,55
2024-12-02,Sur,Electrodomesticos,Referido,Mobile,Recurrente,692,19,0.0275,20,184858,3512293,37
2025-08-30,Centro,Hogar,Pago,Tablet,Recurrente,616,11,0.0179,16,89179,980965,24
2024-12-11,Norte,Hogar,Social,Mobile,Nuevo,817,14,0.0171,22,91082,1275142,47
2024-05-10,Sur,Electrodomesticos,Social,Desktop,Recurrente,469,10,0.0213,14,150539,1505388,27
2025-04-30,Centro,Electrodomesticos,Email,Mobile,Nuevo,1077,12,0.0111,14,136472,1637663,22
2025-02-19,Centro,Tecnologia,Email,Mobile,Nuevo,559,11,0.0197,11,143000,1572999,29
2024-08-01,Sur,Tecnologia,Pago,Mobile,Recurrente,1317,31,0.0235,39,188117,5831613,45
2024-08-06,Norte,Tecnologia,Organico,Desktop,Nuevo,675,13,0.0193,16,189544,2464069,26
2025-06-30,Centro,Vestuario,Organico,Mobile,Recurrente,1501,32,0.0213,41,49524,1584754,30
2024-12-08,Norte,Hogar,Social,Mobile,Nuevo,50,2,0.04,2,94613,189225,49
2025-11-13,Norte,Electrodomesticos,Pago,Tablet,Recurrente,523,11,0.021,17,170260,1872860,30
2024-02-18,Norte,Deportes,Organico,Mobile,Recurrente,979,28,0.0286,32,70472,1973210,26
2024-10-28,Sur,Electrodomesticos,Referido,Mobile,Nuevo,483,12,0.0248,13,166581,1998968,40
2024-08-05,Norte,Hogar,Social,Tablet,Nuevo,525,10,0.019,15,72947,729472,37
2024-05-04,Centro,Vestuario,Referido,Tablet,Nuevo,223,5,0.0224,6,41938,209689,41
2025-04-13,Centro,Tecnologia,Social,Mobile,Recurrente,159,2,0.0126,5,178012,356023,40
2025-07-25,Centro,Deportes,Pago,Desktop,Recurrente,699,13,0.0186,16,61634,801240,35
2025-01-11,Norte,Vestuario,Social,Desktop,Nuevo,832,15,0.018,23,45318,679763,25
2025-04-08,Norte,Electrodomesticos,Referido,Mobile,Recurrente,519,6,0.0116,6,166772,1000629,49
2025-12-07,Sur,Vestuario,Referido,Desktop,Recurrente,308,9,0.0292,9,38973,350757,34
2024-10-15,Sur,Deportes,Email,Tablet,Nuevo,354,13,0.0367,13,68106,885380,46
2024-11-08,Centro,Tecnologia,Email,Desktop,Recurrente,511,19,0.0372,20,149963,2849304,25
2025-09-22,Centro,Electrodomesticos,Organico,Desktop,Recurrente,581,15,0.0258,27,166758,2501362,35
2024-04-21,Norte,Deportes,Email,Mobile,Nuevo,417,2,0.0048,2,60342,120684,35
2024-12-10,Sur,Vestuario,Referido,Mobile,Nuevo,419,8,0.0191,9,48538,388306,36
2025-10-06,Sur,Deportes,Pago,Desktop,Nuevo,960,28,0.0292,29,58725,1644295,24
2025-10-02,Centro,Electrodomesticos,Social,Tablet,Nuevo,801,8,0.01,8,158257,1266052,41
2024-11-14,Sur,Deportes,Organico,Mobile,Nuevo,1840,25,0.0136,44,63821,1595516,28
2024-12-05,Centro,Electrodomesticos,Pago,Tablet,Nuevo,900,13,0.0144,18,159427,2072547,37
2024-08-06,Norte,Hogar,Pago,Desktop,Nuevo,854,14,0.0164,18,85271,1193790,33
2025-03-07,Sur,Hogar,Social,Desktop,Nuevo,407,8,0.0197,8,88538,708306,41
2025-08-20,Centro,Deportes,Email,Desktop,Nuevo,842,28,0.0333,36,68317,1912883,33
2025-05-09,Centro,Deportes,Organico,Desktop,Nuevo,1108,15,0.0135,20,51363,770446,34
2024-11-24,Norte,Hogar,Organico,Desktop,Nuevo,886,16,0.0181,18,84602,1353624,37
2025-12-08,Norte,Tecnologia,Referido,Desktop,Nuevo,232,4,0.0172,4,198454,793817,39
2024-06-05,Norte,Electrodomesticos,Email,Mobile,Nuevo,604,9,0.0149,12,137501,1237506,29
2025-01-22,Sur,Deportes,Pago,Tablet,Nuevo,996,22,0.0221,22,53094,1168067,46
2025-10-07,Sur,Hogar,Email,Tablet,Recurrente,527,11,0.0209,16,97909,1076996,28
2024-06-22,Sur,Tecnologia,Social,Tablet,Recurrente,583,12,0.0206,13,222241,2666886,38
2024-03-06,Centro,Hogar,Referido,Tablet,Nuevo,631,16,0.0254,21,89404,1430463,12
2025-07-05,Norte,Tecnologia,Referido,Mobile,Nuevo,357,6,0.0168,6,164433,986598,40
2024-03-08,Norte,Deportes,Referido,Mobile,Recurrente,353,10,0.0283,10,54797,547970,38
2024-08-28,Norte,Deportes,Organico,Mobile,Nuevo,746,15,0.0201,19,53144,797153,47
2024-08-09,Norte,Vestuario,Organico,Tablet,Recurrente,504,14,0.0278,18,41459,580422,37
2025-03-16,Centro,Electrodomesticos,Organico,Mobile,Nuevo,1046,13,0.0124,13,141515,1839689,31
2025-12-30,Sur,Tecnologia,Email,Mobile,Recurrente,762,21,0.0276,21,181397,3809347,45
2024-12-24,Centro,Electrodomesticos,Referido,Tablet,Nuevo,319,6,0.0188,7,127898,767385,31
2024-03-26,Sur,Vestuario,Pago,Desktop,Nuevo,936,15,0.016,15,46024,690361,45
2024-05-09,Sur,Vestuario,Organico,Mobile,Nuevo,1047,25,0.0239,25,43028,1075692,13
2024-04-12,Sur,Electrodomesticos,Referido,Tablet,Nuevo,287,5,0.0174,5,168930,844648,38
2025-03-12,Centro,Electrodomesticos,Organico,Desktop,Recurrente,799,14,0.0175,20,171775,2404850,29
2024-03-15,Centro,Electrodomesticos,Pago,Desktop,Nuevo,1444,19,0.0132,21,146484,2783197,14
2024-03-06,Centro,Vestuario,Pago,Desktop,Nuevo,1057,15,0.0142,15,45247,678698,12
2024-11-09,Sur,Vestuario,Referido,Mobile,Recurrente,599,15,0.025,23,46826,702387,30
2024-05-23,Norte,Deportes,Referido,Tablet,Nuevo,581,11,0.0189,16,60996,670957,32
2025-04-08,Sur,Electrodomesticos,Email,Mobile,Recurrente,860,25,0.0291,32,125939,3148485,47
2025-09-19,Sur,Tecnologia,Referido,Desktop,Nuevo,478,9,0.0188,10,158657,1427917,23
2025-01-25,Norte,Electrodomesticos,Organico,Mobile,Nuevo,1151,18,0.0156,27,171126,3080259,44
2024-03-16,Norte,Deportes,Email,Tablet,Nuevo,319,8,0.0251,11,71947,575574,21
2025-01-24,Norte,Tecnologia,Organico,Desktop,Recurrente,499,22,0.0441,30,211231,4647089,35
2025-03-18,Sur,Tecnologia,Pago,Tablet,Nuevo,769,11,0.0143,11,190945,2100397,26
2025-10-18,Centro,Tecnologia,Social,Mobile,Nuevo,549,13,0.0237,16,148366,1928759,35
2025-12-01,Centro,Vestuario,Referido,Mobile,Nuevo,1216,28,0.023,33,44450,1244601,15
2024-06-07,Centro,Vestuario,Pago,Tablet,Nuevo,465,10,0.0215,18,37934,379340,17
2024-01-15,Sur,Deportes,Referido,Desktop,Nuevo,314,4,0.0127,4,55969,223875,36
2025-11-21,Sur,Hogar,Social,Mobile,Nuevo,1472,28,0.019,34,94374,2642484,63
2024-05-31,Sur,Tecnologia,Email,Desktop,Nuevo,439,6,0.0137,6,165784,994706,34
2024-02-09,Sur,Hogar,Email,Tablet,Nuevo,440,9,0.0205,11,73122,658097,52
2025-01-31,Norte,Vestuario,Email,Tablet,Recurrente,228,7,0.0307,8,37630,263409,20
2024-12-04,Centro,Deportes,Email,Tablet,Nuevo,453,12,0.0265,16,59233,710796,35
2024-02-06,Norte,Electrodomesticos,Pago,Mobile,Nuevo,1280,14,0.0109,14,158066,2212930,47
2024-04-04,Centro,Deportes,Email,Tablet,Nuevo,527,8,0.0152,9,61579,492634,32
2025-09-16,Sur,Electrodomesticos,Referido,Mobile,Recurrente,466,10,0.0215,10,184584,1845836,42
2024-08-05,Norte,Vestuario,Email,Desktop,Recurrente,609,23,0.0378,28,45724,1051642,26
2025-01-18,Sur,Hogar,Social,Desktop,Nuevo,749,13,0.0174,19,82063,1066815,38
2024-05-25,Centro,Hogar,Referido,Desktop,Recurrente,569,20,0.0351,21,87952,1759033,43
2025-12-01,Sur,Vestuario,Pago,Desktop,Nuevo,1363,38,0.0279,38,42737,1623992,47
2024-04-07,Centro,Vestuario,Social,Tablet,Recurrente,314,9,0.0287,9,58774,528965,42
2024-04-29,Sur,Deportes,Organico,Mobile,Recurrente,800,14,0.0175,17,61185,856583,46
2025-08-29,Norte,Electrodomesticos,Email,Tablet,Recurrente,489,8,0.0164,12,184621,1476965,18
2024-03-28,Centro,Electrodomesticos,Organico,Mobile,Nuevo,1139,18,0.0158,22,167856,3021405,33
2024-08-07,Centro,Hogar,Email,Mobile,Nuevo,1148,21,0.0183,21,99149,2082135,37
2025-08-23,Centro,Vestuario,Pago,Tablet,Recurrente,552,12,0.0217,17,55358,664300,20
2024-03-07,Sur,Tecnologia,Organico,Mobile,Recurrente,1206,40,0.0332,44,190948,7637928,45
2024-05-31,Sur,Electrodomesticos,Social,Mobile,Recurrente,835,11,0.0132,13,167370,1841074,44
2024-02-09,Sur,Deportes,Referido,Desktop,Nuevo,558,10,0.0179,13,56995,569949,27
2024-11-16,Centro,Electrodomesticos,Pago,Tablet,Nuevo,807,9,0.0112,12,112064,1008578,38
2025-05-19,Sur,Deportes,Organico,Desktop,Recurrente,468,13,0.0278,16,66757,867844,43
2025-09-24,Norte,Electrodomesticos,Social,Desktop,Recurrente,706,11,0.0156,11,147719,1624904,30
2024-08-19,Sur,Electrodomesticos,Social,Tablet,Nuevo,451,11,0.0244,12,140190,1542093,33
2025-11-20,Norte,Electrodomesticos,Organico,Mobile,Recurrente,419,8,0.0191,8,175907,1407256,7
2024-08-25,Sur,Deportes,Email,Tablet,Nuevo,521,11,0.0211,11,59551,655060,36
2024-10-06,Norte,Tecnologia,Organico,Mobile,Nuevo,604,6,0.0099,6,164906,989434,41
2024-07-09,Norte,Deportes,Email,Desktop,Nuevo,448,16,0.0357,25,57960,927363,44
2024-12-25,Norte,Electrodomesticos,Pago,Desktop,Nuevo,1238,20,0.0162,22,168985,3379695,47
2025-07-03,Sur,Hogar,Pago,Tablet,Recurrente,918,20,0.0218,22,76815,1536292,39
2025-10-06,Norte,Deportes,Organico,Mobile,Recurrente,1327,30,0.0226,30,53035,1591041,53
2024-05-11,Centro,Electrodomesticos,Email,Desktop,Nuevo,424,7,0.0165,7,158061,1106427,38
2025-07-11,Centro,Tecnologia,Email,Tablet,Nuevo,522,13,0.0249,17,203975,2651674,30
2024-10-23,Sur,Vestuario,Email,Tablet,Recurrente,401,13,0.0324,19,50556,657222,41
2025-08-14,Centro,Hogar,Organico,Tablet,Recurrente,1106,30,0.0271,30,91799,2753978,43
2025-07-03,Norte,Deportes,Email,Desktop,Recurrente,223,5,0.0224,5,60778,303890,53
2024-01-18,Centro,Tecnologia,Social,Tablet,Nuevo,854,15,0.0176,17,173534,2603016,32
2025-08-12,Norte,Vestuario,Social,Desktop,Recurrente,696,23,0.033,32,48021,1104493,22
2024-11-01,Sur,Hogar,Email,Tablet,Recurrente,739,24,0.0325,31,86751,2082027,50
2025-02-24,Sur,Hogar,Referido,Desktop,Recurrente,663,9,0.0136,17,110185,991665,31
2024-01-18,Centro,Deportes,Pago,Mobile,Nuevo,1629,26,0.016,30,53617,1394044,54
2025-09-12,Sur,Tecnologia,Organico,Mobile,Recurrente,610,10,0.0164,10,153207,1532074,48
2025-08-28,Sur,Electrodomesticos,Email,Desktop,Nuevo,691,21,0.0304,23,139945,2938842,32
2025-01-22,Norte,Vestuario,Organico,Desktop,Nuevo,736,16,0.0217,25,50225,803599,37
2025-04-07,Norte,Electrodomesticos,Social,Desktop,Nuevo,392,10,0.0255,12,124188,1241879,29
2024-02-10,Sur,Electrodomesticos,Organico,Desktop,Nuevo,851,9,0.0106,9,177584,1598258,31
2025-03-28,Sur,Hogar,Social,Mobile,Nuevo,916,17,0.0186,18,95543,1624226,46
2024-06-09,Sur,Vestuario,Social,Mobile,Nuevo,884,19,0.0215,26,44308,841861,11
2025-04-23,Sur,Electrodomesticos,Organico,Mobile,Recurrente,50,1,0.02,2,130445,130445,24
2024-10-28,Sur,Hogar,Email,Desktop,Recurrente,765,12,0.0157,12,80350,964201,58
2025-08-25,Sur,Tecnologia,Social,Desktop,Recurrente,542,6,0.0111,8,221679,1330075,33
2025-05-31,Sur,Hogar,Social,Tablet,Recurrente,500,11,0.022,21,101210,1113312,31
2024-01-26,Centro,Tecnologia,Social,Mobile,Nuevo,759,13,0.0171,20,170557,2217239,41
2025-02-04,Norte,Hogar,Pago,Mobile,Nuevo,897,16,0.0178,23,91669,1466708,31
2024-10-09,Centro,Tecnologia,Social,Mobile,Recurrente,1395,26,0.0186,27,217716,5660627,44
2025-04-12,Sur,Tecnologia,Referido,Desktop,Nuevo,407,7,0.0172,9,209937,1469561,35
2025-09-26,Centro,Electrodomesticos,Pago,Desktop,Recurrente,748,6,0.008,6,160673,964038,25
2025-04-30,Centro,Hogar,Email,Desktop,Recurrente,784,16,0.0204,22,82870,1325922,33
2024-06-29,Norte,Vestuario,Referido,Desktop,Recurrente,328,18,0.0549,18,48418,871515,21
2024-01-05,Centro,Hogar,Social,Mobile,Recurrente,1057,17,0.0161,19,90229,1533893,35
2025-06-29,Norte,Hogar,Pago,Desktop,Recurrente,344,5,0.0145,8,85259,426296,41
2024-01-10,Sur,Tecnologia,Organico,Desktop,Nuevo,608,10,0.0164,14,173311,1733114,30
2024-04-29,Centro,Deportes,Social,Mobile,Nuevo,833,18,0.0216,22,59208,1065737,46
2024-10-17,Centro,Vestuario,Social,Tablet,Recurrente,545,19,0.0349,21,47758,907394,41
2024-09-03,Norte,Tecnologia,Referido,Mobile,Nuevo,566,11,0.0194,14,173802,1911826,28
2024-07-29,Centro,Deportes,Pago,Desktop,Nuevo,929,25,0.0269,29,54905,1372632,49
2025-01-28,Centro,Tecnologia,Organico,Tablet,Recurrente,590,19,0.0322,20,154000,2926006,16
2024-02-26,Centro,Deportes,Referido,Desktop,Nuevo,624,15,0.024,20,42265,633967,50
2024-03-12,Centro,Tecnologia,Email,Tablet,Nuevo,479,8,0.0167,8,189239,1513911,43
2025-06-22,Norte,Deportes,Referido,Tablet,Recurrente,195,5,0.0256,9,64549,322747,14
2025-10-16,Sur,Hogar,Pago,Tablet,Nuevo,457,5,0.0109,6,94219,471096,50
2025-03-05,Sur,Hogar,Referido,Desktop,Nuevo,574,10,0.0174,15,82938,829379,74
2024-12-15,Norte,Hogar,Social,Mobile,Nuevo,587,6,0.0102,6,110019,660115,48
2025-06-18,Norte,Tecnologia,Social,Desktop,Recurrente,936,16,0.0171,20,213377,3414032,42
2025-05-11,Centro,Tecnologia,Email,Mobile,Nuevo,455,8,0.0176,13,172428,1379424,35
2025-11-23,Sur,Hogar,Email,Mobile,Recurrente,526,11,0.0209,11,101605,1117651,51
2024-01-26,Centro,Vestuario,Social,Tablet,Nuevo,760,17,0.0224,25,35273,599634,28
2025-05-06,Sur,Tecnologia,Referido,Mobile,Nuevo,489,7,0.0143,7,184106,1288745,37
2024-08-18,Sur,Vestuario,Pago,Mobile,Recurrente,719,21,0.0292,25,38394,806279,32
2024-07-21,Sur,Electrodomesticos,Email,Mobile,Recurrente,613,19,0.031,30,164943,3133918,24
2025-05-16,Norte,Electrodomesticos,Organico,Desktop,Recurrente,392,7,0.0179,7,184637,1292457,26
2024-06-08,Norte,Hogar,Referido,Tablet,Nuevo,203,3,0.0148,3,74972,224916,31
2024-04-03,Sur,Vestuario,Organico,Desktop,Recurrente,546,18,0.033,23,43911,790405,36
2025-01-29,Centro,Electrodomesticos,Pago,Mobile,Recurrente,1417,30,0.0212,45,167309,5019276,47
2024-03-01,Sur,Electrodomesticos,Organico,Tablet,Recurrente,527,11,0.0209,16,159682,1756504,44
2025-12-10,Centro,Deportes,Pago,Desktop,Nuevo,764,10,0.0131,10,55662,556623,18
2025-09-24,Centro,Vestuario,Organico,Desktop,Recurrente,1119,20,0.0179,22,44645,892909,36
2025-02-27,Sur,Deportes,Email,Desktop,Nuevo,342,5,0.0146,9,59924,299622,50
2024-12-06,Norte,Electrodomesticos,Referido,Tablet,Recurrente,243,5,0.0206,9,164976,824881,43
2024-07-10,Sur,Electrodomesticos,Organico,Mobile,Recurrente,603,8,0.0133,11,178976,1431806,36
2024-11-17,Norte,Tecnologia,Pago,Desktop,Nuevo,693,9,0.013,10,198308,1784768,52
2024-11-22,Sur,Electrodomesticos,Pago,Mobile,Nuevo,1363,18,0.0132,19,137965,2483361,35
2024-10-25,Norte,Vestuario,Organico,Desktop,Nuevo,387,9,0.0233,10,48193,433736,46
2024-07-09,Sur,Deportes,Pago,Desktop,Nuevo,1116,23,0.0206,23,53484,1230126,40
2024-05-14,Sur,Vestuario,Organico,Mobile,Recurrente,1071,21,0.0196,33,53612,1125859,42
2024-11-28,Norte,Vestuario,Social,Desktop,Nuevo,751,19,0.0253,23,51170,972238,12
2025-02-09,Sur,Tecnologia,Social,Tablet,Nuevo,383,12,0.0313,13,190355,2284257,38
2024-03-26,Sur,Vestuario,Organico,Desktop,Nuevo,1065,23,0.0216,23,40064,921476,31
2025-11-08,Norte,Hogar,Referido,Mobile,Recurrente,680,9,0.0132,16,101667,915006,48
2024-11-25,Sur,Vestuario,Pago,Mobile,Nuevo,1243,23,0.0185,29,43560,1001875,34
2024-09-30,Centro,Hogar,Email,Desktop,Nuevo,678,17,0.0251,19,76098,1293659,23
2024-03-30,Centro,Electrodomesticos,Referido,Mobile,Recurrente,634,14,0.0221,14,120783,1690959,40
2024-09-22,Centro,Deportes,Organico,Mobile,Recurrente,824,13,0.0158,13,68135,885757,64
2025-04-04,Centro,Tecnologia,Social,Mobile,Nuevo,1009,19,0.0188,25,204610,3887599,26
2024-07-07,Sur,Hogar,Organico,Tablet,Recurrente,319,9,0.0282,12,117771,1059941,53
2024-10-20,Sur,Tecnologia,Referido,Desktop,Recurrente,253,4,0.0158,8,191005,764019,36
2024-10-05,Norte,Tecnologia,Referido,Desktop,Recurrente,526,17,0.0323,18,197095,3350619,50
2025-02-07,Norte,Hogar,Email,Tablet,Recurrente,395,10,0.0253,13,112946,1129461,48
2024-11-07,Norte,Deportes,Pago,Tablet,Recurrente,799,14,0.0175,14,56988,797826,25
2024-05-20,Sur,Electrodomesticos,Social,Mobile,Nuevo,509,12,0.0236,15,162249,1946984,37
2024-06-29,Norte,Electrodomesticos,Pago,Desktop,Nuevo,609,14,0.023,20,143238,2005329,48
2025-08-06,Sur,Hogar,Social,Tablet,Nuevo,409,7,0.0171,10,74204,519426,41
2024-08-15,Centro,Electrodomesticos,Social,Desktop,Nuevo,1109,17,0.0153,18,129621,2203565,39
2025-12-01,Centro,Deportes,Referido,Tablet,Recurrente,436,10,0.0229,10,62886,628858,27
2024-05-05,Centro,Hogar,Organico,Tablet,Nuevo,481,8,0.0166,14,95312,762497,29
2025-08-22,Centro,Tecnologia,Email,Desktop,Recurrente,856,19,0.0222,23,182577,3468955,39
2025-03-09,Norte,Deportes,Pago,Mobile,Recurrente,754,14,0.0186,14,52304,732262,46
2024-11-23,Centro,Electrodomesticos,Social,Mobile,Recurrente,1021,20,0.0196,24,163260,3265199,28
2025-01-29,Norte,Tecnologia,Pago,Desktop,Nuevo,1086,21,0.0193,25,193265,4058559,45
2024-01-03,Sur,Hogar,Email,Tablet,Nuevo,166,2,0.012,2,110546,221092,44
2025-07-24,Centro,Hogar,Social,Mobile,Recurrente,1061,19,0.0179,19,103080,1958521,43
2025-12-01,Sur,Deportes,Email,Tablet,Nuevo,503,8,0.0159,8,73980,591841,45
2025-06-27,Centro,Electrodomesticos,Referido,Tablet,Nuevo,524,6,0.0115,8,143907,863442,21
2024-04-17,Norte,Deportes,Social,Tablet,Recurrente,451,15,0.0333,23,60954,914317,11
2024-01-09,Norte,Vestuario,Email,Tablet,Recurrente,254,6,0.0236,7,51841,311047,39
2025-02-06,Norte,Electrodomesticos,Pago,Mobile,Nuevo,930,17,0.0183,17,156901,2667320,36
2024-05-17,Norte,Hogar,Organico,Tablet,Recurrente,924,23,0.0249,23,70544,1622504,29
2025-10-14,Norte,Electrodomesticos,Email,Desktop,Recurrente,728,15,0.0206,24,172620,2589297,42
2024-04-27,Sur,Vestuario,Email,Tablet,Recurrente,516,11,0.0213,14,46054,506597,14
2024-08-09,Centro,Electrodomesticos,Social,Desktop,Recurrente,468,7,0.015,7,145688,1019818,44
2025-10-24,Centro,Electrodomesticos,Referido,Mobile,Nuevo,538,9,0.0167,9,112079,1008710,34
2025-08-21,Centro,Tecnologia,Social,Mobile,Nuevo,563,12,0.0213,12,221067,2652804,34
2025-03-04,Centro,Hogar,Pago,Mobile,Recurrente,246,8,0.0325,19,86852,694817,52
2024-06-16,Centro,Tecnologia,Social,Desktop,Recurrente,495,14,0.0283,14,214175,2998446,32
2024-04-20,Centro,Vestuario,Organico,Desktop,Recurrente,838,21,0.0251,28,52630,1105235,31
2024-10-18,Sur,Vestuario,Social,Mobile,Recurrente,1057,31,0.0293,36,49743,1542037,43
2024-06-10,Norte,Electrodomesticos,Social,Tablet,Recurrente,290,1,0.0034,2,168364,168363,36
2024-10-13,Sur,Deportes,Organico,Mobile,Nuevo,632,10,0.0158,17,51870,518697,26
2025-02-03,Sur,Tecnologia,Organico,Tablet,Nuevo,663,17,0.0256,26,201544,3426243,44
2024-10-07,Sur,Hogar,Referido,Tablet,Nuevo,332,12,0.0361,15,106970,1283639,47
2025-08-07,Sur,Tecnologia,Email,Tablet,Recurrente,317,10,0.0315,13,178192,1781917,46
2025-01-23,Sur,Hogar,Email,Tablet,Recurrente,466,12,0.0258,13,91131,1093572,57
2024-12-11,Norte,Electrodomesticos,Referido,Mobile,Recurrente,251,5,0.0199,6,184579,922897,62
2025-06-17,Centro,Electrodomesticos,Social,Tablet,Nuevo,765,18,0.0235,21,167690,3018413,26
2025-08-08,Centro,Tecnologia,Referido,Tablet,Nuevo,469,11,0.0235,11,187366,2061028,22
2024-12-05,Norte,Tecnologia,Email,Tablet,Recurrente,472,10,0.0212,10,180681,1806806,46
2024-08-18,Centro,Electrodomesticos,Pago,Tablet,Nuevo,197,4,0.0203,4,164446,657782,37
2025-01-10,Sur,Electrodomesticos,Referido,Mobile,Nuevo,590,11,0.0186,13,146859,1615448,47
2025-06-29,Norte,Hogar,Organico,Desktop,Nuevo,449,8,0.0178,8,78847,630773,36
2025-05-23,Norte,Hogar,Organico,Tablet,Nuevo,748,15,0.0201,15,98722,1480827,35
2024-03-14,Norte,Vestuario,Email,Mobile,Recurrente,584,16,0.0274,19,47501,760008,44
2025-05-22,Norte,Electrodomesticos,Organico,Tablet,Recurrente,728,9,0.0124,9,157772,1419950,17
2024-06-11,Sur,Vestuario,Organico,Mobile,Recurrente,1212,22,0.0182,22,41577,914693,43
2024-05-07,Norte,Deportes,Social,Desktop,Recurrente,574,9,0.0157,11,60239,542150,50
2024-10-30,Centro,Vestuario,Referido,Desktop,Nuevo,763,29,0.038,29,54467,1579533,23
2025-12-23,Sur,Deportes,Referido,Mobile,Recurrente,454,7,0.0154,14,61061,427427,46
2025-04-16,Norte,Tecnologia,Email,Tablet,Nuevo,569,9,0.0158,10,163948,1475530,32
2025-03-03,Centro,Hogar,Organico,Desktop,Recurrente,1205,28,0.0232,30,91248,2554956,31
2024-05-05,Sur,Electrodomesticos,Organico,Tablet,Recurrente,518,13,0.0251,22,185301,2408912,54
2025-11-18,Norte,Vestuario,Referido,Mobile,Nuevo,731,13,0.0178,15,45742,594643,29
2024-05-20,Sur,Hogar,Organico,Desktop,Nuevo,1024,19,0.0186,20,79669,1513710,33
2024-03-07,Norte,Hogar,Referido,Desktop,Nuevo,366,7,0.0191,7,88244,617707,56
2024-11-24,Centro,Tecnologia,Pago,Tablet,Nuevo,1222,31,0.0254,31,198443,6151735,18
2024-03-26,Centro,Vestuario,Organico,Tablet,Recurrente,1118,30,0.0268,30,47210,1416286,34
2025-12-13,Sur,Deportes,Organico,Tablet,Recurrente,617,9,0.0146,15,71135,640211,53
2024-09-29,Centro,Hogar,Pago,Desktop,Recurrente,863,16,0.0185,20,94411,1510580,41
2024-08-11,Norte,Vestuario,Social,Tablet,Recurrente,385,10,0.026,10,46083,460833,38
2025-05-06,Norte,Tecnologia,Pago,Mobile,Nuevo,753,18,0.0239,19,180064,3241160,14
2024-07-26,Centro,Hogar,Referido,Tablet,Nuevo,291,4,0.0137,4,94111,376444,39
2024-02-08,Sur,Electrodomesticos,Social,Mobile,Nuevo,845,21,0.0249,25,125803,2641857,33
2024-06-08,Sur,Tecnologia,Organico,Tablet,Recurrente,616,14,0.0227,14,203038,2842535,43
2025-01-16,Centro,Vestuario,Email,Mobile,Nuevo,505,16,0.0317,19,49279,788460,29
2024-01-04,Centro,Deportes,Pago,Desktop,Nuevo,1200,23,0.0192,23,74673,1717487,60
2025-11-03,Sur,Hogar,Referido,Tablet,Nuevo,250,6,0.024,12,84197,505180,55
2025-12-27,Norte,Deportes,Social,Mobile,Nuevo,521,13,0.025,19,50527,656845,30
2025-05-21,Norte,Vestuario,Email,Tablet,Nuevo,657,12,0.0183,12,44457,533488,37
2024-08-14,Norte,Electrodomesticos,Social,Tablet,Recurrente,642,18,0.028,21,177403,3193251,22
2025-12-30,Centro,Deportes,Email,Mobile,Nuevo,1012,25,0.0247,37,64277,1606924,46
2025-02-10,Centro,Hogar,Social,Tablet,Nuevo,312,7,0.0224,7,92440,647078,33
2024-02-10,Sur,Vestuario,Organico,Desktop,Recurrente,870,26,0.0299,32,55035,1430902,35
2024-04-02,Norte,Tecnologia,Referido,Tablet,Recurrente,305,4,0.0131,7,194050,776200,29
2025-12-28,Centro,Electrodomesticos,Social,Tablet,Nuevo,671,10,0.0149,15,138309,1383088,33
2024-06-04,Norte,Tecnologia,Referido,Tablet,Recurrente,422,11,0.0261,11,172242,1894657,42
